sid,family_id,class_name,y,exec_bytes,first_stop_offset,region_bytes,near_empty,whole_body,no_stop,stop_at_final_byte,feature_nnz,feature_l1,features_finite,oof_score_first_stop_full
base:0x1397604ffffa3cdeb19404dbc535c45aa6b1c36f,F00675,benign_cleared,0,10169,559.0,560,False,False,False,False,113,982.495361328125,True,0.0006577395251952112
base:0xbd4d2554743d3afffd2acfaa272b506d78fb06c4,F00767,benign_cleared,0,14991,45.0,46,False,False,False,False,49,98.06666564941406,True,0.020623035728931427
base:0x3d8dd3cc0c248ea131c95e78005a53ac879a9afa,F00702,benign_cleared,0,8019,4698.0,4699,False,False,False,False,577,8251.80078125,True,0.0001109978838940151
base:0x54b20dbe278a201289d808448b798106dc6febdd,F00821,benign_cleared,0,1251,141.0,142,False,False,False,False,93,262.4285888671875,True,0.0011339988559484482
base:0xd797e6c7d76178aff6c353c03fdaaace209d3d89,F00717,benign_cleared,0,5876,94.0,95,False,False,False,False,47,189.82923889160156,True,0.00020320210023783147
base:0x0639b5eaec8c118b8c105f597b5fdcebab679276,F00031,benign_cleared,0,3537,61.0,62,False,False,False,False,47,126.56560516357422,True,4.875208469456993e-05
base:0xe86697313f359a4ad7fd988f3cde37cc04558479,F00843,benign_cleared,0,3346,103.0,104,False,False,False,False,57,211.50469970703125,True,0.0029630400240421295
base:0xd7ea5c82190d1ab717b9347e555c8f7ad6b63058,F00901,benign_cleared,0,1316,72.0,73,False,False,False,False,79,154.1292266845703,True,6.251185550354421e-05
base:0x31338b52d1eecf6d59bb726b72be0c5b1bc0c7b3,F00902,benign_cleared,0,3657,82.0,83,False,False,False,False,69,170.46249389648438,True,0.00013365047925617546
base:0xa7e04d6b53cdf3bc6248c55a18444831c6884480,F00886,benign_cleared,0,12589,285.0,286,False,False,False,False,92,563.0372924804688,True,0.0006582675268873572
base:0x5c3faabdc633f71d2ad62a7883e9530e3fe5719e,F00885,benign_cleared,0,1238,,1238,False,True,True,False,396,2427.2919921875,True,0.0006088591180741787
base:0x3924e27e0d3783ec8c5bf7f150bc0826c49f85d5,F00043,benign_cleared,0,1095,40.0,41,False,False,False,False,45,87.04000091552734,True,7.665017619729042e-05
base:0xc5041e00ac178b41a51a2e8b9612023e4b9de9cf,F00689,benign_cleared,0,2346,,2346,False,True,True,False,461,4598.78125,True,0.0001880183262983337
base:0x8f8febf5d48b3dda757fccbcdaeaca889fbc797e,F00684,benign_cleared,0,1774,35.0,36,False,False,False,False,43,77.20453643798828,True,0.0005974503583274782
base:0x6cd575da80915f273f60ec168732b05ae42bea82,F00703,benign_cleared,0,9874,526.0,527,False,False,False,False,113,919.5819702148438,True,8.354876626981422e-05
base:0x4666789ef997e44cbb7834827f754101edbec754,F00227,benign_cleared,0,13384,318.0,319,False,False,False,False,59,623.1849365234375,True,0.0006112531991675496
base:0x539612a6829f0e4fead894050fd8f03cd25f162c,F00673,benign_cleared,0,11120,11115.0,11116,False,False,False,False,602,19365.966796875,True,0.0001364609197480604
base:0x3a4cfedb3347ff3cf1d412a4ebbd036bd8bbfc29,F00888,benign_cleared,0,1914,93.0,94,False,False,False,False,69,191.56666564941406,True,0.00017061880498658866
base:0x28a703ae0cc0f1d23c99fcc9d23712b06158c5d6,F00795,benign_cleared,0,3483,62.0,63,False,False,False,False,46,128.5126190185547,True,7.749833457637578e-05
base:0xde845a23ee56eb46e706227e61e54e4f83abdb47,F00793,benign_cleared,0,5522,377.0,378,False,False,False,False,166,736.6390991210938,True,0.02673797495663166
base:0xac2fb30f9140977fbe9e26c15c70d746412edca7,F00797,benign_cleared,0,4465,124.0,125,False,False,False,False,78,235.3025360107422,True,0.007417920511215925
base:0x57b9c2601a527bc5470e61ec1b31dfa8ff29eb08,F00711,benign_cleared,0,3165,215.0,216,False,False,False,False,111,383.2466735839844,True,0.00158494315110147
base:0x7beb9241f4a130864e9a8d338ecbe06d896f0c3b,F00789,benign_cleared,0,9506,386.0,387,False,False,False,False,103,781.4378662109375,True,0.00043800505227409303
base:0x7fb869f8c8b2c3f71fb9cb9f0452ad2668fd52f4,F00689,benign_cleared,0,2346,,2346,False,True,True,False,461,4598.78125,True,0.0001880183262983337
base:0xbac7e770af15d130cd72838ff386f14fbf3e9a3d,F00728,benign_cleared,0,16382,220.0,221,False,False,False,False,54,432.0630798339844,True,0.0005034140194766223
base:0x972e18a120b3e9b185c2db08be666933a35923d6,F00729,benign_cleared,0,2514,39.0,40,False,False,False,False,45,84.19444274902344,True,0.0005393403116613626
base:0x75756425a29c4a44fb4ffe930428de41efa0698b,F00904,benign_cleared,0,1876,35.0,36,False,False,False,False,43,77.20453643798828,True,0.0007830921094864607
base:0x000000004f43c49e93c970e84001853a70923b03,F00722,benign_cleared,0,16382,20.0,21,False,False,False,False,27,46.82856750488281,True,7.381357136182487e-05
base:0x37b822ad2848784a08794efa9833663ddb4f0e03,F00746,benign_cleared,0,2229,51.0,52,False,False,False,False,47,108.26667022705078,True,5.911686457693577e-05
base:0x7f31a6070793dd6fdbc241c71bca6cc3727b29b5,F00905,benign_cleared,0,2468,72.0,73,False,False,False,False,78,154.1292266845703,True,0.0001351635582977906
base:0x7c0658c1e50a9c99b1260aefb2ca2a8324ee5efc,F00715,benign_cleared,0,3112,72.0,73,False,False,False,False,79,154.1292266845703,True,0.00010005589865613729
base:0x7f7626e6e13fb1c2b585ca995c150f2f6b55f695,F00906,benign_cleared,0,2368,87.0,88,False,False,False,False,63,181.6345977783203,True,0.000886963214725256
base:0xe4e49868adf7118960c7d038964c21f62e615afe,F00730,benign_cleared,0,3030,39.0,40,False,False,False,False,45,84.19444274902344,True,0.00022771934163756669
base:0xaad25a5e23dbfb08f18125e8682b80b731ca0d2d,F00802,benign_cleared,0,2954,111.0,112,False,False,False,False,55,226.72805786132812,True,0.0022047562524676323
base:0x2bea6432058127c8334245f1837c0745310d6a24,F00783,benign_cleared,0,2134,50.0,51,False,False,False,False,47,105.41378784179688,True,0.00015878376143518835
base:0xd84bb919b79f4e8678d32e6a2127986a2f49f553,F00862,benign_cleared,0,4066,84.0,85,False,False,False,False,47,171.70957946777344,True,0.00018286319391336292
base:0x14969b690a6bde0b21715eea0fe2bc9c8757dac6,F00907,benign_cleared,0,9548,421.0,422,False,False,False,False,58,820.2105712890625,True,0.00027896533720195293
base:0xa9e8371014570e83555e6d3075047a2cf2e7edc6,F00870,benign_cleared,0,1068,40.0,41,False,False,False,False,45,87.04000091552734,True,9.240835788659751e-05
base:0xb7b7d900f38e210aafd6300472fbf424d36a5ccd,F00684,benign_cleared,0,1990,39.0,40,False,False,False,False,45,84.19444274902344,True,0.0005393403116613626
base:0x69007702764179f14f51cdce752f4f775d74e139,F00719,benign_cleared,0,16382,37.0,38,False,False,False,False,46,81.92306518554688,True,0.0011559646809473634
base:0xddf4b7b1cf24e5977ecd13218d9209437c5621ef,F00908,benign_cleared,0,2346,71.0,72,False,False,False,False,69,149.32858276367188,True,9.99584372038953e-05
base:0xecc2d1e0f0fca05e647bebec63ac95d2798626ad,F00902,benign_cleared,0,3873,184.0,185,False,False,False,False,98,380.2528076171875,True,0.00016653681814204901
base:0x61ff17dec141cf0d13daffa5e0a5c0fca6c82f9e,F00785,benign_cleared,0,1155,,1155,False,True,True,False,384,2258.344970703125,True,0.001002312870696187
base:0x7e3a1b48b69184b78c50124e8bbdf6504a2c5a16,F00844,benign_cleared,0,161,59.0,60,False,False,False,False,63,132.88095092773438,True,0.00014138479309622198
base:0x7bcc3032ca2e1acea7c84cdba88c229a825e5371,F00700,benign_cleared,0,2058,61.0,62,False,False,False,False,47,126.56560516357422,True,6.27492627245374e-05
base:0xef178cd68767c11f24cf27866034bb653dce6068,F00909,benign_cleared,0,775,72.0,73,False,False,False,False,78,154.1292266845703,True,5.63803878321778e-05
base:0x904ac6ff97d28e1b4f6d37fc0051f810694f014b,F00721,benign_cleared,0,190,125.0,126,False,False,False,False,106,230.5310516357422,True,0.01088737417012453
base:0x843d5206c3d5841c5605a4bf16bf3a1fe9b1406d,F00746,benign_cleared,0,2585,51.0,52,False,False,False,False,47,108.26667022705078,True,5.911686457693577e-05
base:0x3b88745a174a984ac764471c957553a1c4b6dbf2,F00756,benign_cleared,0,1495,60.0,61,False,False,False,False,66,128.14999389648438,True,8.800005161901936e-05
base:0x0030df2958b3a8ab412826099d08052699bf9f97,F00843,benign_cleared,0,3559,106.0,107,False,False,False,False,54,216.5106658935547,True,0.0020051398314535618
base:0x68913cae817e7e683b8e44bcd7ff42c39e5a336e,F00838,benign_cleared,0,1897,51.0,52,False,False,False,False,47,108.26667022705078,True,3.828756234725006e-05
base:0x5730fddde04cd38b0608acf483a6a72427116ea4,F00793,benign_cleared,0,4128,314.0,315,False,False,False,False,164,613.51416015625,True,0.03169269114732742
base:0xe9fefaded3a5a76e13bd8e7e256d7d685c69b01a,F00862,benign_cleared,0,4090,84.0,85,False,False,False,False,47,171.70957946777344,True,0.00018286319391336292
base:0xe0daba9e026a480ae809e429a8b973f1c46b2418,F00910,benign_cleared,0,173,167.0,168,False,False,False,False,89,263.6557922363281,True,0.0029638768173754215
base:0xc240e729e3b7d4d1b14df83d85cce9af6ff54574,F00844,benign_cleared,0,161,59.0,60,False,False,False,False,63,132.88095092773438,True,0.00014138479309622198
base:0x6947fcf94b5755b3a4df8183cf2f99fe5ec11ef3,F00911,benign_cleared,0,2621,72.0,73,False,False,False,False,78,154.1292266845703,True,5.294081711326726e-05
base:0xef05fc355df67e9a8ca2c5d86a19ce24bd8df4ae,F00772,benign_cleared,0,3158,176.0,177,False,False,False,False,90,353.85650634765625,True,0.0004119623627047986
base:0xc5282647a0e1597375d0e821b577b22955ddee79,F00183,benign_cleared,0,2660,52.0,53,False,False,False,False,35,107.51190185546875,True,0.0029802604112774134
base:0x19f3fbc9a6fcc04f3cd1cb8f550f74bdc807828d,F00912,benign_cleared,0,1844,100.0,101,False,False,False,False,55,205.6640167236328,True,0.0029544495046138763
base:0x091713460dc9fad1aba98a8f4281c4cc89f301f5,F00913,benign_cleared,0,107,100.0,101,False,False,False,False,80,179.5500030517578,True,0.0035931826569139957
base:0xc63d52d1bf0fe377040939701c5833d4edffdfa6,F00914,benign_cleared,0,5054,115.0,116,False,False,False,False,69,233.7181854248047,True,0.0002450819010846317
base:0xfc14282d502608b4d6982e04d4bad7e7b21bb476,F00694,benign_cleared,0,16382,,16382,False,True,True,False,598,32558.623046875,True,9.048120409715921e-05
base:0x14f2ede09fa4d5d332a4bcf4137280105734c34f,F00915,benign_cleared,0,5897,28.0,29,False,False,False,False,39,62.6727294921875,True,0.00018268561689183116
base:0x4aefdd350ffe8ed9bbd6147ac51a94d74ea50940,F00800,benign_cleared,0,3280,94.0,95,False,False,False,False,48,190.82923889160156,True,0.0003756974474526942
base:0x4727e69ed6e3e4d85deb029fb101e04f212a854b,F00793,benign_cleared,0,5522,377.0,378,False,False,False,False,166,736.6390991210938,True,0.02673797495663166
base:0xc984a585956ed01aea68451c84c14abd54e9b243,F00916,benign_cleared,0,101,95.0,96,False,False,False,False,80,168.56248474121094,True,0.001445365371182561
base:0x1762e51e6fddd412d7509d3c331b06ad270ae333,F00039,benign_cleared,0,2570,304.0,305,False,False,False,False,156,527.4336547851562,True,0.9763626456260681
ethereum:0xb684710e6d5914ad6e64493de2a3c424cc43e970,F00917,benign_cleared,0,2089,1117.0,1118,False,False,False,False,248,1890.8162841796875,True,0.09481605887413025
ethereum:0xee11b989cf7784209c78056c6f5191ac8e07b9f4,F00799,benign_cleared,0,2087,72.0,73,False,False,False,False,79,154.1292266845703,True,0.00010005589865613729
ethereum:0x41036af28e8922694c802424542b5cca22aa9d97,F00799,benign_cleared,0,2087,72.0,73,False,False,False,False,79,154.1292266845703,True,0.00010005589865613729
ethereum:0x4bb8e3f3873c84a040039ff33d7bd7c91bd6174b,F00918,benign_cleared,0,4008,139.0,140,False,False,False,False,53,279.0211486816406,True,0.0006334733916446567
ethereum:0x775c8d470cc8d4530b8f233322480649f4fab758,F00041,benign_cleared,0,4609,61.0,62,False,False,False,False,47,126.56560516357422,True,4.875208469456993e-05
ethereum:0x167bede6c0f329260de9807e1eca3d0bbd204611,F00124,benign_cleared,0,5701,323.0,324,False,False,False,False,166,587.7898559570312,True,0.9954610466957092
ethereum:0x48ef0a6eee4eef2ca7875ccdf28dae6727dacc4c,F00919,benign_cleared,0,2512,71.0,72,False,False,False,False,69,149.32858276367188,True,9.758234227774665e-05
ethereum:0x029512f0a124f086f39c5ffd3c220f909a4540dd,F00920,benign_cleared,0,2011,382.0,383,False,False,False,False,106,584.1482543945312,True,0.0034647732973098755
ethereum:0xd8dee877be7876b8e8f098d1453de3d556d86a41,F00799,benign_cleared,0,2209,72.0,73,False,False,False,False,79,154.1292266845703,True,0.00010005589865613729
ethereum:0xbea003d136b59c0fd742c54de8bb5419b218b786,F00921,benign_cleared,0,6838,176.0,177,False,False,False,False,90,353.85650634765625,True,0.0001581084361532703
ethereum:0x9b377d79e925dbaa9f66d69e2d1ff06c0b8c7d3c,F00922,benign_cleared,0,2107,39.0,40,False,False,False,False,45,84.19444274902344,True,0.00022771934163756669
ethereum:0x216a86523b6620085ee00c84aaeb42b9dbb815f9,F00824,benign_cleared,0,15988,94.0,95,False,False,False,False,47,189.82923889160156,True,0.0001365825009997934
ethereum:0x9765e74daf749bdf999abf86bd992f0540b4f8ef,F00923,benign_cleared,0,3607,370.0,371,False,False,False,False,105,560.4969482421875,True,0.00867266021668911
ethereum:0x272b3027869fa80874b16f0287456380d18320ce,F00924,benign_cleared,0,2131,105.0,106,False,False,False,False,81,217.52711486816406,True,0.00010824012861121446
ethereum:0xb549b3c85001727b8b28a55835d544d9710ece9f,F00917,benign_cleared,0,2089,1117.0,1118,False,False,False,False,248,1890.8162841796875,True,0.09481605887413025
ethereum:0xbcf8c26540ced6c5fc68c385281cfdddafe36ca5,F00925,benign_cleared,0,633,61.0,62,False,False,False,False,48,127.56560516357422,True,5.3356219723355025e-05
ethereum:0xe92907ab742c61943a21fe6d5175e0e0487d73cc,F00926,benign_cleared,0,38,33.0,34,False,False,False,False,27,65.25,True,0.0002821448724716902
ethereum:0xa496c97b49514b2757b947bbe0c5aae14e637192,F00927,benign_cleared,0,200,129.0,130,False,False,False,False,105,238.16163635253906,True,0.0022850665263831615
ethereum:0x20b0973f074f9e446c43dad3935bbb1a6dfda755,F00928,benign_cleared,0,1280,49.0,50,False,False,False,False,48,104.36666870117188,True,0.0002670974936336279
ethereum:0xa381452e0bfa13debf102ba3fb156a873705a746,F00815,benign_cleared,0,3269,93.0,94,False,False,False,False,69,191.56666564941406,True,0.0002561099245212972
ethereum:0xb95bbc92b8937dc98ca3cbe01c93d0f2fe304b40,F00823,benign_cleared,0,3955,94.0,95,False,False,False,False,47,189.82923889160156,True,0.0001231536007253453
ethereum:0x9816c8de04dabd822534be4141886dd31c9a7fff,F00929,benign_cleared,0,3857,93.0,94,False,False,False,False,48,188.82443237304688,True,0.0002335558965569362
ethereum:0xd2e28229f6f2c235e57de2ebc727025a1d0530fb,F00931,benign_cleared,0,6852,15.0,16,True,False,False,False,24,36.70454406738281,True,4.7693516535218805e-05
ethereum:0x1ec51ea2582b3b49967fc7b7036dc21ac0a6bc54,F00932,benign_cleared,0,1693,72.0,73,False,False,False,False,78,154.1292266845703,True,5.206375863053836e-05
ethereum:0x083463f8e3cad28eeac198c3c9d0305c9131d32f,F00933,benign_cleared,0,519,65.0,66,False,False,False,False,67,140.18783569335938,True,0.00011382981028873473
ethereum:0x2b79d33d7e15b3b340c15332c77f69a8c37f76b4,F00799,benign_cleared,0,2087,72.0,73,False,False,False,False,79,154.1292266845703,True,0.00010005589865613729
ethereum:0x0d84ff4f5fa860f968bd27113b01130ea6ca3438,F00850,benign_cleared,0,1846,88.0,89,False,False,False,False,57,181.5500030517578,True,0.0006826784810982645
ethereum:0xbe833f50270ae41411acc2b1df81d610c9044d31,F00935,benign_cleared,0,2141,132.0,133,False,False,False,False,53,262.9563293457031,True,0.0002125766040990129
ethereum:0x7ae825b7b94799624974575f6ad395b1078dd7ad,F00850,benign_cleared,0,1846,88.0,89,False,False,False,False,57,181.5500030517578,True,0.0006826784810982645
ethereum:0xd5e49aeb44cc7574f980f449f772cfae42b1f444,F00936,benign_cleared,0,15,9.0,10,True,False,False,False,15,24.428571701049805,True,2.761031464615371e-05
ethereum:0xbc9ad261787aca2dbdf9ae4c2d5450c46bf66d00,F00937,benign_cleared,0,1858,134.0,135,False,False,False,False,91,278.14984130859375,True,0.00010921117063844576
ethereum:0xb1468ea68fc3c2e8105ac95a6f21a1438d688a74,F00938,benign_cleared,0,1793,217.0,218,False,False,False,False,105,387.16033935546875,True,0.0021307910792529583
ethereum:0x1747eab82ac64dfb10397428685e44abc3c2aa8c,F00939,benign_cleared,0,395,57.0,58,False,False,False,False,60,124.07483673095703,True,0.0008063129498623312
ethereum:0x017d4fb9df9aae92c18606ca9c38eac3710cba7e,F00940,benign_cleared,0,783,647.0,648,False,False,False,False,238,1264.843017578125,True,0.00022044593060854822
ethereum:0xc15c14ce526f924fd6cd29daa0c3be3b29b7d713,F00799,benign_cleared,0,2674,72.0,73,False,False,False,False,79,154.1292266845703,True,0.00010005589865613729
ethereum:0x33b40f565ce0ac23940765a21e99b66af71941f5,F00038,benign_cleared,0,3171,82.0,83,False,False,False,False,70,171.46249389648438,True,0.0001504015235695988
ethereum:0x8637cffc4c3611d77da970f52786c0308114fda3,F00733,benign_cleared,0,10723,95.0,96,False,False,False,False,41,188.92213439941406,True,0.0009344661375507712
ethereum:0x0e09ec1f64f041a43647af4d4b3ea3fb26ee8ef6,F00943,benign_cleared,0,250,35.0,36,False,False,False,False,46,79.73500061035156,True,0.0002070668851956725
ethereum:0xc51bb8b0bff498c9411d9801f7b532c012182463,F00733,benign_cleared,0,9277,106.0,107,False,False,False,False,41,209.9676513671875,True,0.0017909681191667914
ethereum:0x4a8be309322dc7e65a68fcb8fc54ad6bee8260b4,F00700,benign_cleared,0,2058,61.0,62,False,False,False,False,47,126.56560516357422,True,6.27492627245374e-05
ethereum:0x3dadeaf7c5e57c68379f6db9e9d1a13d6e1b4c37,F00684,benign_cleared,0,1990,39.0,40,False,False,False,False,45,84.19444274902344,True,0.0005393403116613626
ethereum:0x50ba4a14bdeff1712df5bd2e50f51989f58af6e5,F00696,benign_cleared,0,1654,58.0,59,False,False,False,False,44,121.54566955566406,True,0.0002505980955902487
ethereum:0x0500320b36aa2c695ecd8878acf08795b9c63314,F00944,benign_cleared,0,16382,298.0,299,False,False,False,False,56,590.4513549804688,True,0.00031195994233712554
ethereum:0x57678b37823e47b13c17cab41b1e9c264c9d93a3,F00683,benign_cleared,0,3282,62.0,63,False,False,False,False,47,129.5126190185547,True,9.834732918534428e-05
ethereum:0xcea43594f38316f0e01c161d8dabde0a07a1f512,F00945,benign_cleared,0,4013,94.0,95,False,False,False,False,47,189.82923889160156,True,7.075151370372623e-05
ethereum:0x5ba1e12693dc8f9c48aad8770482f4739beed696,F00946,benign_cleared,0,2462,,2462,False,True,True,False,506,4919.08642578125,True,0.00010447282693348825
ethereum:0x0413070ab18bf5cb9347ae5fef9fe0dac9f85abd,F00947,benign_cleared,0,237,,237,False,True,True,False,115,413.88201904296875,True,0.00021388163440860808
ethereum:0xe122e129749d6e597283324f4a20a78944911aa6,F00850,benign_cleared,0,1846,88.0,89,False,False,False,False,57,181.5500030517578,True,0.0006826784810982645
ethereum:0xa44fcef1be276e4db7c331a381f2af4f8da8825b,F00948,benign_cleared,0,431,39.0,40,False,False,False,False,45,84.19444274902344,True,0.0005393403116613626
ethereum:0x3a4570c15d5b5e85c4886d27505a69ed162d9133,F00850,benign_cleared,0,1846,88.0,89,False,False,False,False,57,181.5500030517578,True,0.0006826784810982645
ethereum:0xa362ee2b5b0ae2b1083533b88d9c300c46249cb0,F00684,benign_cleared,0,1990,39.0,40,False,False,False,False,45,84.19444274902344,True,0.0005393403116613626
ethereum:0x4944218aea3d9d05a51f71c780f23794855350f7,F00850,benign_cleared,0,1846,88.0,89,False,False,False,False,57,181.5500030517578,True,0.0006826784810982645
ethereum:0xe506edd9490e702a17f6f8e2fcfa293ed02cdd47,F00949,benign_cleared,0,245,40.0,41,False,False,False,False,44,86.15833282470703,True,0.00019857917504850775
ethereum:0xd74b07f25d9372f6e6fa0f94e959db45bc56dc0b,F00923,benign_cleared,0,2544,50.0,51,False,False,False,False,47,105.41378784179688,True,0.00016601836250629276
ethereum:0xe863b4163f7a01224a9e554795551d8e0ebc3cf7,F00950,benign_cleared,0,377,333.0,334,False,False,False,False,181,559.0289306640625,True,0.7234047055244446
ethereum:0xf70e53a73a47e910132ab0d4c63431e9ccdf3988,F00861,benign_cleared,0,1193,,1193,False,True,True,False,412,2329.29638671875,True,0.0005333617446012795
ethereum:0xc114047bc1d01daf82601da712e68cf63f8b90d8,F00664,benign_cleared,0,2390,,2390,False,True,True,False,461,4678.88427734375,True,7.636359805474058e-05
ethereum:0x69f3814cd453980531e3f089448b11ec2ef865e6,F00031,benign_cleared,0,3139,99.0,100,False,False,False,False,84,207.43649291992188,True,0.0003426648327149451
ethereum:0xa471ea83edc9b57413d4434779d8e59df1d03793,F00951,benign_cleared,0,5059,105.0,106,False,False,False,False,80,217.52711486816406,True,7.35656576580368e-05
ethereum:0x4d1b454258c2871935f34cbfc3612894ac21a47d,F00953,benign_cleared,0,5287,50.0,51,False,False,False,False,47,105.41378784179688,True,0.00028427827055566013
ethereum:0xe495736c3a3b81fef7c2e269e03b7e5a5d6434ac,F00954,benign_cleared,0,483,106.0,107,False,False,False,False,58,217.71665954589844,True,0.11862683296203613
ethereum:0x2b07c980b1c892727694098a9dd711c973b9b8f8,F00714,benign_cleared,0,5115,79.0,80,False,False,False,False,46,162.80357360839844,True,0.0005720049375668168
ethereum:0x45ad771376c8786667caf805fd011cf954b54d0d,F00955,benign_cleared,0,11996,274.0,275,False,False,False,False,55,535.15185546875,True,0.000315057928673923
ethereum:0x6f7c7b0129afd6172dd36891b7048c6cf2d29c7f,F00721,benign_cleared,0,190,125.0,126,False,False,False,False,106,230.5310516357422,True,0.01088737417012453
ethereum:0xaa9bf9cffab495d1da22e609abf40c5d09f0a9d1,F00956,benign_cleared,0,4174,122.0,123,False,False,False,False,52,243.87547302246094,True,0.0004307362833060324
ethereum:0xf40f127353080d5641fe04026ffa225bea1d9106,F00957,benign_cleared,0,304,140.0,141,False,False,False,False,63,210.49359130859375,True,0.0002686910447664559
ethereum:0xd24558a256c4aa2d0b6c3a7e12b2f70f810e7b04,F00958,benign_cleared,0,8292,258.0,259,False,False,False,False,99,478.6575927734375,True,0.3590638041496277
ethereum:0x16ad3be45f895ca4449925fa925d4d173e09899c,F00873,benign_cleared,0,1899,75.0,76,False,False,False,False,77,160.0449981689453,True,0.0001055847096722573
ethereum:0x5270ef7842243bad091e2f56a0af0a3a57618909,F00959,benign_cleared,0,2179,71.0,72,False,False,False,False,49,147.66070556640625,True,9.997779125114903e-05
ethereum:0xbf14231a0aae74cd0a922e399c71af71782ddbca,F00960,benign_cleared,0,45,38.0,39,False,False,False,False,31,72.26667022705078,True,0.00032786987139843404
ethereum:0xe14db6364edbcc778f4315c4009b7dae2a1996b2,F00961,benign_cleared,0,2849,61.0,62,False,False,False,False,48,127.56560516357422,True,0.00018663711671251804
ethereum:0xa83ef42b21412da662a707d1a762d85f5fcbb55e,F00746,benign_cleared,0,2585,51.0,52,False,False,False,False,47,108.26667022705078,True,5.911686457693577e-05
ethereum:0x2da5eb249298df63a646b1db7235e5fc4b59681d,F00962,benign_cleared,0,12967,717.0,718,False,False,False,False,130,1410.962890625,True,0.00388687034137547
ethereum:0xf1550d711b812ddc874e3ddd60ad736513fbef29,F00963,benign_cleared,0,1178,38.0,39,False,False,False,False,46,83.11000061035156,True,0.00018727759015746415
ethereum:0x64dcd87313bdaa2364db927eb7b50b2d669251e1,F00689,benign_cleared,0,2481,,2481,False,True,True,False,467,4788.03515625,True,0.00018850354535970837
ethereum:0x037123e1feeb258d6a5a800745ff77e2ae40c0fb,F00799,benign_cleared,0,2087,72.0,73,False,False,False,False,79,154.1292266845703,True,0.00010005589865613729
ethereum:0x9feeb3bf3601cde70e439fcdc703609d58c5d278,F00964,benign_cleared,0,3,,3,True,True,True,False,6,9.0,True,3.3765321859391406e-05
ethereum:0x4428a93b478fa76a5bd9c7641f54ec6373855433,F00834,benign_cleared,0,5196,94.0,95,False,False,False,False,47,189.82923889160156,True,7.075151370372623e-05
ethereum:0x407b181e6d87775b280ff77dc8879fef7173aa1e,F00850,benign_cleared,0,1846,88.0,89,False,False,False,False,57,181.5500030517578,True,0.0006826784810982645
ethereum:0x458f5a9f47a01bea5d7a32662660559d9ed3312c,F00669,benign_cleared,0,16382,20.0,21,False,False,False,False,27,46.82856750488281,True,9.741545363795012e-05
ethereum:0x4eac96c6d3cd7045ce3b46dfb52d7107958be151,F00965,benign_cleared,0,1369,72.0,73,False,False,False,False,78,154.1292266845703,True,5.206375863053836e-05
ethereum:0xa9542a5f5e42f1ff5f1547348766583e549ec697,F00966,benign_cleared,0,594,72.0,73,False,False,False,False,79,155.1292266845703,True,6.960867904126644e-05
ethereum:0x8bb9e00abd81c5532f6040f5efa7eeb6b92697f7,F00850,benign_cleared,0,1846,88.0,89,False,False,False,False,57,181.5500030517578,True,0.0006826784810982645
ethereum:0x80008bcd713c38af90a9930288d446bc3bd2e684,F00967,benign_cleared,0,3959,414.0,415,False,False,False,False,114,830.6686401367188,True,0.00021918713173363358
ethereum:0x39733857b6fa8ded364ad04a1eb29b8d2c9d5819,F00968,benign_cleared,0,2477,52.0,53,False,False,False,False,40,108.59561157226562,True,0.001060887472704053
ethereum:0xef562b93217a9a036f991c9f3125ebc930488387,F00969,benign_cleared,0,4571,414.0,415,False,False,False,False,143,738.7366943359375,True,0.039528004825115204
ethereum:0xb096cfe487914e0da194700732a304339dc66e8a,F00915,benign_cleared,0,5897,28.0,29,False,False,False,False,39,62.6727294921875,True,0.00018268561689183116
ethereum:0x7663fd40081dccd47805c00e613b6beac3b87f08,F00827,benign_cleared,0,5177,25.0,26,False,False,False,False,36,58.7684211730957,True,7.809069938957691e-05
ethereum:0x3d884d99ed629f01cc43d2dade260468c2eb661a,F00970,benign_cleared,0,1296,127.0,128,False,False,False,False,82,260.67767333984375,True,0.0001466151443310082
ethereum:0x75756425a29c4a44fb4ffe930428de41efa0698b,F00904,benign_cleared,0,1876,35.0,36,False,False,False,False,43,77.20453643798828,True,0.0007830921094864607
ethereum:0x3e9c6484d6cd49a88090be090f48e41a734f3434,F00733,benign_cleared,0,10243,95.0,96,False,False,False,False,41,188.92213439941406,True,0.0009344661375507712
ethereum:0x730a1aa1de66843cb2f56dae84483850c95c96e2,F00919,benign_cleared,0,2298,71.0,72,False,False,False,False,69,149.32858276367188,True,9.758234227774665e-05
ethereum:0x102f23a28cbb139ab6465442e4ccd6f83b5e6aaf,F00799,benign_cleared,0,2064,72.0,73,False,False,False,False,78,154.1292266845703,True,5.206375863053836e-05
ethereum:0xca11bde05977b3631167028862be2a173976ca11,F00724,benign_cleared,0,3755,,3755,False,True,True,False,502,6888.25830078125,True,9.250039147445932e-05
ethereum:0x55fdc6092e6d457f4956468504cdd2359a0c4196,F00971,benign_cleared,0,1348,75.0,76,False,False,False,False,77,160.0449981689453,True,0.00022238898964133114
ethereum:0x8dac17462b3b8e070f4ee66a40fcaeee0991bd20,F00972,benign_cleared,0,204,125.0,126,False,False,False,False,107,233.64549255371094,True,0.18851152062416077
ethereum:0x0cdd9b042bd25308dd13794c94fb2bfa377825a9,F00714,benign_cleared,0,5144,83.0,84,False,False,False,False,48,169.7620391845703,True,0.00017325776570942253
