unit_key,model,seed,fold,condition,layout,aggregation,token_budget,reference,best_val_AUPRC,temperature,threshold_01,threshold_05,threshold_10,AUPRC,AUROC,Brier,Recall_01,FPR_01,Recall_05,FPR_05,Recall_10,FPR_10
chunk_mean_control_16384:7703:4,chunk_mean_control_16384,7703,4,F200,chunk,mean,16384,False,0.8748121640095787,3.380622625350952,0.7758520632121686,0.45825354534076135,0.3147288994231977,0.8353943560539875,0.8753567175246613,0.21314710834852835,0.010471204188481676,0.0,0.2198952879581152,0.017167381974248927,0.612565445026178,0.07725321888412018
chunk_attention_control_16384:7703:4,chunk_attention_control_16384,7703,4,M0,chunk,attention,16384,False,0.7423356528042311,4.114098072052002,0.711062853212397,0.4024029736040293,0.33066276827239693,0.9384778411654541,0.9613284497674315,0.09997554969560526,0.44502617801047123,0.02575107296137339,0.9738219895287958,0.07725321888412018,0.9790575916230366,0.1888412017167382
chunk_attention_control_16384:7703:4,chunk_attention_control_16384,7703,4,F200,chunk,attention,16384,False,0.7423356528042311,4.114098072052002,0.711062853212397,0.4024029736040293,0.33066276827239693,0.9462689291209934,0.9631710221782801,0.11607114980387642,0.3507853403141361,0.017167381974248927,0.9476439790575916,0.1072961373390558,0.9790575916230366,0.296137339055794
authguard_reference_16384:7703:4,authguard_reference_16384,7703,4,M0,chunk,attention,16384,True,0.7714091053681776,5.291055679321289,0.7683072355494331,0.3857924921409833,0.1953641354993842,0.9327917239982542,0.9704963710311665,0.07584594936208794,0.05235602094240838,0.004291845493562232,0.9424083769633508,0.05150214592274678,0.9738219895287958,0.09871244635193133
authguard_reference_16384:7703:4,authguard_reference_16384,7703,4,F200,chunk,attention,16384,True,0.7714091053681776,5.291055679321289,0.7683072355494331,0.3857924921409833,0.1953641354993842,0.9395397867473836,0.964047367593196,0.08478310996199095,0.06806282722513089,0.0,0.9267015706806283,0.034334763948497854,0.9685863874345549,0.09871244635193133
flat_control_2048:7704:4,flat_control_2048,7704,4,M0,flat,flat,2048,False,0.7970494248414477,2.9718215465545654,0.5274249764064824,0.4599548099199317,0.3446651492458515,0.933840769502324,0.9490596139586096,0.10983669601308674,0.7068062827225131,0.06866952789699571,0.8586387434554974,0.09871244635193133,0.9214659685863874,0.12446351931330472
flat_control_2048:7704:4,flat_control_2048,7704,4,F200,flat,flat,2048,False,0.7970494248414477,2.9718215465545654,0.5274249764064824,0.4599548099199317,0.3446651492458515,0.6913258196980036,0.6921555850167405,0.24212643998539596,0.18848167539267016,0.008583690987124463,0.2356020942408377,0.017167381974248927,0.3298429319371728,0.12875536480686695
flat_control_16384:7704:4,flat_control_16384,7704,4,M0,flat,flat,16384,False,0.9054312375663337,4.406356334686279,0.7965398783719804,0.33980318717580305,0.2216161660750764,0.9587424742419879,0.9758555602993056,0.07726283129013037,0.3298429319371728,0.008583690987124463,0.900523560209424,0.09012875536480687,0.9842931937172775,0.13733905579399142
flat_control_16384:7704:4,flat_control_16384,7704,4,F200,flat,flat,16384,False,0.9054312375663337,4.406356334686279,0.7965398783719804,0.33980318717580305,0.2216161660750764,0.8746773420857962,0.9030627148731546,0.1851114263612424,0.06282722513089005,0.004291845493562232,0.5497382198952879,0.055793991416309016,0.7486910994764397,0.1459227467811159
chunk_attention_control_2048:7704:4,chunk_attention_control_2048,7704,4,M0,chunk,attention,2048,False,0.852321275448561,1.7363433837890625,0.7502729538829048,0.4555098910353637,0.33879611770316553,0.9572849331202533,0.9782935981843921,0.05936753790029826,0.7905759162303665,0.02575107296137339,0.9476439790575916,0.06866952789699571,0.9685863874345549,0.1072961373390558
chunk_attention_control_2048:7704:4,chunk_attention_control_2048,7704,4,F200,chunk,attention,2048,False,0.852321275448561,1.7363433837890625,0.7502729538829048,0.4555098910353637,0.33879611770316553,0.9337070328795247,0.9590814102420062,0.07757526696058974,0.7172774869109948,0.02575107296137339,0.900523560209424,0.06866952789699571,0.9267015706806283,0.12446351931330472
chunk_mean_control_16384:7704:4,chunk_mean_control_16384,7704,4,M0,chunk,mean,16384,False,0.7256855486783067,3.538961410522461,0.6033596317202861,0.5203340624726561,0.4733912409084621,0.9018793148679635,0.933004516549446,0.14426073692652533,0.46596858638743455,0.04291845493562232,0.7382198952879581,0.09012875536480687,0.8638743455497382,0.1459227467811159
chunk_mean_control_16384:7704:4,chunk_mean_control_16384,7704,4,F200,chunk,mean,16384,False,0.7256855486783067,3.538961410522461,0.6033596317202861,0.5203340624726561,0.4733912409084621,0.7600879300010999,0.8052715547266476,0.2045788963760285,0.05235602094240838,0.0,0.27225130890052357,0.04291845493562232,0.4397905759162304,0.09012875536480687
chunk_attention_control_16384:7704:4,chunk_attention_control_16384,7704,4,M0,chunk,attention,16384,False,0.7471858527708788,5.845186710357666,0.7651382765742131,0.5537809331311019,0.37613324822937066,0.9819228025736901,0.9857537694088039,0.06373404662853802,0.8586387434554974,0.02575107296137339,0.9685863874345549,0.07725321888412018,0.9947643979057592,0.0944206008583691
chunk_attention_control_16384:7704:4,chunk_attention_control_16384,7704,4,F200,chunk,attention,16384,False,0.7471858527708788,5.845186710357666,0.7651382765742131,0.5537809331311019,0.37613324822937066,0.9609734424572063,0.962991259016246,0.08225896711134273,0.7277486910994765,0.02575107296137339,0.8900523560209425,0.05150214592274678,0.9424083769633508,0.1459227467811159
authguard_reference_16384:7704:4,authguard_reference_16384,7704,4,M0,chunk,attention,16384,True,0.7186861369274833,3.749976873397827,0.7915141409451891,0.48601933380380713,0.3230410560708656,0.9493112638867711,0.9657775880277734,0.0757367349581873,0.5445026178010471,0.02145922746781116,0.9424083769633508,0.08583690987124463,0.9633507853403142,0.12875536480686695
authguard_reference_16384:7704:4,authguard_reference_16384,7704,4,F200,chunk,attention,16384,True,0.7186861369274833,3.749976873397827,0.7915141409451891,0.48601933380380713,0.3230410560708656,0.94315962700717,0.9567220187403097,0.09694211969680246,0.2513089005235602,0.004291845493562232,0.9109947643979057,0.09871244635193133,0.9633507853403142,0.22317596566523606
