unit_key,model,seed,fold,epoch,train_loss,val_AUPRC
chunk_attention_control_2048:7703:0,chunk_attention_control_2048,7703,0,11,0.12639216028108466,0.8560357766036429
chunk_attention_control_2048:7703:0,chunk_attention_control_2048,7703,0,12,0.1078625112408545,0.883279385629503
chunk_attention_control_2048:7703:0,chunk_attention_control_2048,7703,0,13,0.08495016494856739,0.8699221048889547
chunk_attention_control_2048:7703:0,chunk_attention_control_2048,7703,0,14,0.06623145268957426,0.8848139372131368
chunk_attention_control_2048:7703:0,chunk_attention_control_2048,7703,0,15,0.06909647645292485,0.8665577782654921
chunk_attention_control_2048:7703:0,chunk_attention_control_2048,7703,0,16,0.05082508257204076,0.8900516506855403
chunk_attention_control_2048:7703:0,chunk_attention_control_2048,7703,0,17,0.06605309855601774,0.8848459896131904
chunk_attention_control_2048:7703:0,chunk_attention_control_2048,7703,0,18,0.05323370221843261,0.9101307538605635
chunk_attention_control_2048:7703:0,chunk_attention_control_2048,7703,0,19,0.051229471454351416,0.9007856902917165
chunk_attention_control_2048:7703:0,chunk_attention_control_2048,7703,0,20,0.0413934332261816,0.8894881726407038
chunk_attention_control_2048:7703:0,chunk_attention_control_2048,7703,0,21,0.051990550017075206,0.9111345948554865
chunk_attention_control_2048:7703:0,chunk_attention_control_2048,7703,0,22,0.04635367484013664,0.9079312374250468
chunk_attention_control_2048:7703:0,chunk_attention_control_2048,7703,0,23,0.0363917408777946,0.9048896735240168
chunk_attention_control_2048:7703:0,chunk_attention_control_2048,7703,0,24,0.04358589250406977,0.9092012396730941
chunk_attention_control_2048:7703:0,chunk_attention_control_2048,7703,0,25,0.03211850795906219,0.9149381063465384
chunk_attention_control_2048:7703:0,chunk_attention_control_2048,7703,0,26,0.0410806607347118,0.9081992471253167
chunk_attention_control_2048:7703:0,chunk_attention_control_2048,7703,0,27,0.030242753428089002,0.9124282247597549
chunk_attention_control_2048:7703:0,chunk_attention_control_2048,7703,0,28,0.029010673962170032,0.9092106393387774
chunk_attention_control_2048:7703:0,chunk_attention_control_2048,7703,0,29,0.023618417777825237,0.912747515414093
chunk_attention_control_2048:7703:0,chunk_attention_control_2048,7703,0,30,0.019449778186532145,0.9103428348798297
chunk_mean_control_16384:7703:0,chunk_mean_control_16384,7703,0,1,0.861322618518139,0.5774854930667254
chunk_mean_control_16384:7703:0,chunk_mean_control_16384,7703,0,2,0.6756407679772816,0.6349715664571951
chunk_mean_control_16384:7703:0,chunk_mean_control_16384,7703,0,3,0.5530235425917649,0.677090625925465
chunk_mean_control_16384:7703:0,chunk_mean_control_16384,7703,0,4,0.4031365213035806,0.6965667689521944
chunk_mean_control_16384:7703:0,chunk_mean_control_16384,7703,0,5,0.3019377449013156,0.7613187642813152
chunk_mean_control_16384:7703:0,chunk_mean_control_16384,7703,0,6,0.24710220909831715,0.7975438209318111
chunk_mean_control_16384:7703:0,chunk_mean_control_16384,7703,0,7,0.20272523885667096,0.8522175446554628
chunk_mean_control_16384:7703:0,chunk_mean_control_16384,7703,0,8,0.17692159383666295,0.8214828923411123
chunk_mean_control_16384:7703:0,chunk_mean_control_16384,7703,0,9,0.13225586991757154,0.818653123219883
chunk_mean_control_16384:7703:0,chunk_mean_control_16384,7703,0,10,0.1088466540216811,0.8456302547011982
chunk_mean_control_16384:7703:0,chunk_mean_control_16384,7703,0,11,0.0982561088334969,0.8744091431612895
chunk_mean_control_16384:7703:0,chunk_mean_control_16384,7703,0,12,0.08665002389161768,0.8697014727061236
chunk_mean_control_16384:7703:0,chunk_mean_control_16384,7703,0,13,0.07608772808374951,0.8720179131196876
chunk_mean_control_16384:7703:0,chunk_mean_control_16384,7703,0,14,0.07820686828337918,0.8748333656933318
chunk_mean_control_16384:7703:0,chunk_mean_control_16384,7703,0,15,0.05831415740134271,0.8631818989710002
chunk_mean_control_16384:7703:0,chunk_mean_control_16384,7703,0,16,0.059493150445230895,0.8696449736574917
chunk_mean_control_16384:7703:0,chunk_mean_control_16384,7703,0,17,0.061671411910119676,0.858982971277241
chunk_mean_control_16384:7703:0,chunk_mean_control_16384,7703,0,18,0.04497413208611392,0.8959025228415759
chunk_mean_control_16384:7703:0,chunk_mean_control_16384,7703,0,19,0.05203799189434429,0.8659794423587438
chunk_mean_control_16384:7703:0,chunk_mean_control_16384,7703,0,20,0.04055882250506904,0.8687948409448898
chunk_mean_control_16384:7703:0,chunk_mean_control_16384,7703,0,21,0.034445524332213304,0.8454142540533981
chunk_mean_control_16384:7703:0,chunk_mean_control_16384,7703,0,22,0.04371488041877517,0.8665896930311531
chunk_mean_control_16384:7703:0,chunk_mean_control_16384,7703,0,23,0.029599425027992312,0.878275665691532
chunk_attention_control_16384:7703:0,chunk_attention_control_16384,7703,0,1,0.8296254167527509,0.7865259817586161
chunk_attention_control_16384:7703:0,chunk_attention_control_16384,7703,0,2,0.3269799322666932,0.8703830194782074
chunk_attention_control_16384:7703:0,chunk_attention_control_16384,7703,0,3,0.18903555614770923,0.9329792996791476
chunk_attention_control_16384:7703:0,chunk_attention_control_16384,7703,0,4,0.13298024903794328,0.908502644640258
chunk_attention_control_16384:7703:0,chunk_attention_control_16384,7703,0,5,0.10062717781345035,0.9333612724074594
chunk_attention_control_16384:7703:0,chunk_attention_control_16384,7703,0,6,0.07167667928194639,0.9229715787013306
chunk_attention_control_16384:7703:0,chunk_attention_control_16384,7703,0,7,0.06646838425133703,0.9198039545854535
chunk_attention_control_16384:7703:0,chunk_attention_control_16384,7703,0,8,0.05882242670017752,0.9344617075517353
chunk_attention_control_16384:7703:0,chunk_attention_control_16384,7703,0,9,0.05635232886155222,0.9296618921790976
chunk_attention_control_16384:7703:0,chunk_attention_control_16384,7703,0,10,0.0513165703009774,0.9373344964319061
chunk_attention_control_16384:7703:0,chunk_attention_control_16384,7703,0,11,0.04241183033070893,0.9524979598846419
chunk_attention_control_16384:7703:0,chunk_attention_control_16384,7703,0,12,0.05351077905960347,0.9091094320307661
chunk_attention_control_16384:7703:0,chunk_attention_control_16384,7703,0,13,0.06977635597795151,0.9120637983330495
chunk_attention_control_16384:7703:0,chunk_attention_control_16384,7703,0,14,0.04569839049890681,0.9116085336686338
chunk_attention_control_16384:7703:0,chunk_attention_control_16384,7703,0,15,0.05078259445626883,0.909400352979528
chunk_attention_control_16384:7703:0,chunk_attention_control_16384,7703,0,16,0.04140097206241331,0.9216452434471617
authguard_reference_16384:7703:0,authguard_reference_16384,7703,0,1,0.9823111958481783,0.692358469566565
authguard_reference_16384:7703:0,authguard_reference_16384,7703,0,2,0.4389208825133695,0.8967848828050821
authguard_reference_16384:7703:0,authguard_reference_16384,7703,0,3,0.18256946312595,0.9344641337842122
authguard_reference_16384:7703:0,authguard_reference_16384,7703,0,4,0.124853525087923,0.9286557138997228
authguard_reference_16384:7703:0,authguard_reference_16384,7703,0,5,0.09204135212098803,0.9379953603978982
authguard_reference_16384:7703:0,authguard_reference_16384,7703,0,6,0.07066225338630104,0.9437788165111096
authguard_reference_16384:7703:0,authguard_reference_16384,7703,0,7,0.0707598007169832,0.9333101941384638
authguard_reference_16384:7703:0,authguard_reference_16384,7703,0,8,0.05584904964459043,0.9525033517170758
authguard_reference_16384:7703:0,authguard_reference_16384,7703,0,9,0.08005026204688646,0.9216865125461029
authguard_reference_16384:7703:0,authguard_reference_16384,7703,0,10,0.05439505191445579,0.9550198496046602
authguard_reference_16384:7703:0,authguard_reference_16384,7703,0,11,0.0480946779245385,0.9453898089724222
authguard_reference_16384:7703:0,authguard_reference_16384,7703,0,12,0.03945725062859182,0.9493353650085549
authguard_reference_16384:7703:0,authguard_reference_16384,7703,0,13,0.04781537433797665,0.9420412961716701
authguard_reference_16384:7703:0,authguard_reference_16384,7703,0,14,0.04170065791741802,0.9377639120248202
authguard_reference_16384:7703:0,authguard_reference_16384,7703,0,15,0.034348072198096755,0.9547913856969265
flat_control_2048:7704:0,flat_control_2048,7704,0,1,0.8983072493134475,0.5649156770064345
flat_control_2048:7704:0,flat_control_2048,7704,0,2,0.8150100388178011,0.6418214790412827
flat_control_2048:7704:0,flat_control_2048,7704,0,3,0.7029636058865524,0.6369238126071589
flat_control_2048:7704:0,flat_control_2048,7704,0,4,0.6875172126583937,0.7606034108076793
flat_control_2048:7704:0,flat_control_2048,7704,0,5,0.47833209030511903,0.804547053365785
flat_control_2048:7704:0,flat_control_2048,7704,0,6,0.39519893686945845,0.8271192591637919
flat_control_2048:7704:0,flat_control_2048,7704,0,7,0.3376557441746316,0.834897047703946
flat_control_2048:7704:0,flat_control_2048,7704,0,8,0.27595284690217275,0.8576712874315814
flat_control_2048:7704:0,flat_control_2048,7704,0,9,0.25627957893217485,0.861817085954813
flat_control_2048:7704:0,flat_control_2048,7704,0,10,0.18597509639292228,0.8616460719105407
flat_control_2048:7704:0,flat_control_2048,7704,0,11,0.16233717900042127,0.8694429817825174
