seed,fold,model,condition,AUPRC,Brier,Recall_01,FPR_01,Recall_05,FPR_05,Recall_10,FPR_10,fpr_01,fpr_05,fpr_10,temperature,best_val_AUPRC,aux_macro_AUPRC
7702,1,fusion_consistent,benign_general,,0.0992496557115206,,0.0,,0.0924369747899159,,0.1848739495798319,0.9705214340675548,0.7099130502527519,0.2457912473379733,1.8662163019180296,0.9236806414883908,
7702,2,hist_ngram_xgb,cleanM0,0.860352718281239,0.1293387771346482,0.3172413793103448,0.0127388535031847,0.5103448275862069,0.0382165605095541,0.5103448275862069,0.0382165605095541,0.9342196583747864,0.5247843265533448,0.5247843265533448,,,
7702,2,hist_ngram_xgb,F200,0.6178586401798563,0.2567629208013617,0.0206896551724137,0.0,0.1034482758620689,0.0159235668789808,0.1034482758620689,0.0159235668789808,0.9342196583747864,0.5247843265533448,0.5247843265533448,,,
7702,2,hist_ngram_xgb,M3F200,0.5304824459679452,0.2635607178629689,0.0137931034482758,0.0095541401273885,0.1103448275862069,0.0222929936305732,0.1103448275862069,0.0222929936305732,0.9342196583747864,0.5247843265533448,0.5247843265533448,,,
7702,2,hist_ngram_xgb,benign_general,,0.0200467061239692,,0.0,,0.0223880597014925,,0.0223880597014925,0.9342196583747864,0.5247843265533448,0.5247843265533448,,,
7702,2,sequence_only,cleanM0,0.936226899806525,0.0593854717181959,0.8620689655172413,0.0286624203821656,0.8758620689655172,0.0445859872611464,0.896551724137931,0.10828025477707,0.8082992217530788,0.255345932479364,0.0597000200630948,0.4911770224571228,0.9776937446920732,0.393327884149995
7702,2,sequence_only,F200,0.9232375013487812,0.0886224117024661,0.5724137931034483,0.0063694267515923,0.7586206896551724,0.019108280254777,0.8551724137931035,0.0318471337579617,0.8082992217530788,0.255345932479364,0.0597000200630948,0.4911770224571228,0.9776937446920732,
7702,2,sequence_only,M3F200,0.9042076303542408,0.0944563287419732,0.6,0.0095541401273885,0.7379310344827587,0.0159235668789808,0.8344827586206897,0.0445859872611464,0.8082992217530788,0.255345932479364,0.0597000200630948,0.4911770224571228,0.9776937446920732,
7702,2,sequence_only,benign_general,,0.0268897247873174,,0.0223880597014925,,0.0522388059701492,,0.0597014925373134,0.8082992217530788,0.255345932479364,0.0597000200630948,0.4911770224571228,0.9776937446920732,
7702,2,ngram_only,cleanM0,0.8952845940268049,0.0742724251263092,0.1793103448275862,0.0095541401273885,0.9379310344827586,0.0668789808917197,0.9448275862068966,0.0859872611464968,0.9389010455897928,0.8415537276979876,0.7263770512674433,2.1426100730896,0.8469493422830869,0.4455127059787875
7702,2,ngram_only,F200,0.7070135240755147,0.1492923518298979,0.0137931034482758,0.0,0.2551724137931034,0.0286624203821656,0.4206896551724138,0.0605095541401273,0.9389010455897928,0.8415537276979876,0.7263770512674433,2.1426100730896,0.8469493422830869,
7702,2,ngram_only,M3F200,0.671755428434677,0.1579780220687484,0.0137931034482758,0.0063694267515923,0.3241379310344827,0.0477707006369426,0.4620689655172413,0.0828025477707006,0.9389010455897928,0.8415537276979876,0.7263770512674433,2.1426100730896,0.8469493422830869,
7702,2,ngram_only,benign_general,,0.0587434444457748,,0.0223880597014925,,0.0522388059701492,,0.0522388059701492,0.9389010455897928,0.8415537276979876,0.7263770512674433,2.1426100730896,0.8469493422830869,
7702,2,dense_only,cleanM0,0.6096271491012868,0.1749543225276806,0.1172413793103448,0.0286624203821656,0.4482758620689655,0.0923566878980891,0.6137931034482759,0.2197452229299363,0.9145843346178072,0.6578852376921585,0.4459605219405682,1.1866310834884644,0.6930707423586294,0.4579212325920774
7702,2,dense_only,F200,0.4496770972864266,0.2561113187836313,0.0275862068965517,0.0031847133757961,0.1310344827586207,0.0318471337579617,0.1862068965517241,0.0987261146496815,0.9145843346178072,0.6578852376921585,0.4459605219405682,1.1866310834884644,0.6930707423586294,
7702,2,dense_only,M3F200,0.393357714562972,0.2685910888793345,0.0,0.0,0.0344827586206896,0.0318471337579617,0.1034482758620689,0.0796178343949044,0.9145843346178072,0.6578852376921585,0.4459605219405682,1.1866310834884644,0.6930707423586294,
7702,2,dense_only,benign_general,,0.043333113631818,,0.0074626865671641,,0.0373134328358208,,0.0597014925373134,0.9145843346178072,0.6578852376921585,0.4459605219405682,1.1866310834884644,0.6930707423586294,
7702,2,fusion_no_aux,cleanM0,0.9322544158262844,0.0951314738747639,0.6344827586206897,0.0286624203821656,0.7172413793103448,0.0286624203821656,0.8,0.0573248407643312,0.573359468151161,0.3770468179441444,0.0965172040185509,1.2985976934432983,0.9413309204545331,0.5055204470296427
7702,2,fusion_no_aux,F200,0.5593845756581812,0.2783153862883898,0.0827586206896551,0.0063694267515923,0.096551724137931,0.0095541401273885,0.1793103448275862,0.0159235668789808,0.573359468151161,0.3770468179441444,0.0965172040185509,1.2985976934432983,0.9413309204545331,
7702,2,fusion_no_aux,M3F200,0.5716565984632008,0.2708371903863737,0.1172413793103448,0.0063694267515923,0.1448275862068965,0.0095541401273885,0.1724137931034483,0.0222929936305732,0.573359468151161,0.3770468179441444,0.0965172040185509,1.2985976934432983,0.9413309204545331,
7702,2,fusion_no_aux,benign_general,,0.0079003889215792,,0.0074626865671641,,0.0074626865671641,,0.0298507462686567,0.573359468151161,0.3770468179441444,0.0965172040185509,1.2985976934432983,0.9413309204545331,
