model,condition,seed,fold,n_test,n_positive,temperature,best_val_AUPRC,threshold_01,threshold_05,threshold_10,AUPRC,AUROC,Brier,Recall_01,FPR_01,Recall_05,FPR_05,Recall_10,FPR_10
hist_ngram_xgb,F200,7703,3,447,93,2.230961799621582,,0.9249866074224884,0.5650366961004483,0.46073240817744465,0.4776943949037824,0.7638661077698803,0.14029384514209384,0.0,0.0,0.10752688172043011,0.005649717514124294,0.17204301075268819,0.03389830508474576
hist_ngram_xgb,M3+F200,7703,3,447,93,2.230961799621582,,0.9249866074224884,0.5650366961004483,0.46073240817744465,0.4343097280515515,0.748101573415953,0.14358526575235575,0.0,0.0,0.053763440860215055,0.01977401129943503,0.17204301075268819,0.02824858757062147
authguard_seq,M0,7704,3,447,93,1.9444841146469116,0.9726017891009678,0.9629192502163686,0.9285009939932757,0.059332141263539785,0.9843213726074322,0.994684405564668,0.018088102406900338,0.3225806451612903,0.0,0.7311827956989247,0.002824858757062147,0.989247311827957,0.11016949152542373
authguard_seq,F200,7704,3,447,93,1.9444841146469116,0.9726017891009678,0.9629192502163686,0.9285009939932757,0.059332141263539785,0.9647759239229032,0.9821092278719397,0.02867671685906618,0.3118279569892473,0.0,0.6451612903225806,0.002824858757062147,0.967741935483871,0.2570621468926554
authguard_seq,M3+F200,7704,3,447,93,1.9444841146469116,0.9726017891009678,0.9629192502163686,0.9285009939932757,0.059332141263539785,0.959456083201592,0.9753052669947148,0.026676312018505448,0.3763440860215054,0.0,0.6344086021505376,0.002824858757062147,0.956989247311828,0.22598870056497175
flat_cnn,M0,7704,3,447,93,2.396407127380371,0.9405501319578633,0.7269673303238895,0.45926921272342885,0.2439131612398656,0.8834920959041304,0.9568069983597595,0.07094364162124689,0.3118279569892473,0.002824858757062147,0.6129032258064516,0.011299435028248588,0.8172043010752689,0.06779661016949153
flat_cnn,F200,7704,3,447,93,2.396407127380371,0.9405501319578633,0.7269673303238895,0.45926921272342885,0.2439131612398656,0.4264075111664345,0.6574023449365166,0.15254690095993878,0.06451612903225806,0.0,0.1827956989247312,0.031073446327683617,0.3978494623655914,0.1497175141242938
flat_cnn,M3+F200,7704,3,447,93,2.396407127380371,0.9405501319578633,0.7269673303238895,0.45926921272342885,0.2439131612398656,0.38863367732535925,0.6557924791932446,0.1576540867281739,0.053763440860215055,0.0,0.15053763440860216,0.031073446327683617,0.3225806451612903,0.1694915254237288
hist_ngram_xgb,M0,7704,3,447,93,2.3831911087036133,,0.8945402542198537,0.5989471410711756,0.3837016939129283,0.8135102417679559,0.9389769758823887,0.08578955048013814,0.021505376344086023,0.0,0.46236559139784944,0.014124293785310734,0.7849462365591398,0.14124293785310735
hist_ngram_xgb,F200,7704,3,447,93,2.3831911087036133,,0.8945402542198537,0.5989471410711756,0.3837016939129283,0.4370111107615323,0.7449122167547537,0.14463006962544467,0.0,0.0,0.043010752688172046,0.00847457627118644,0.1935483870967742,0.059322033898305086
hist_ngram_xgb,M3+F200,7704,3,447,93,2.3831911087036133,,0.8945402542198537,0.5989471410711756,0.3837016939129283,0.417223337123813,0.7460664601178544,0.14421081748457423,0.0,0.0,0.021505376344086023,0.01694915254237288,0.3118279569892473,0.06497175141242938
authguard_seq,M0,7702,4,424,191,2.398056745529175,0.8553307450199784,0.8867145071877149,0.5110397109626329,0.2597892537179546,0.9645402231214177,0.9774284879671034,0.06183014347609111,0.774869109947644,0.034334763948497854,0.9685863874345549,0.10300429184549356,0.9842931937172775,0.19313304721030042
authguard_seq,F200,7702,4,424,191,2.398056745529175,0.8553307450199784,0.8867145071877149,0.5110397109626329,0.2597892537179546,0.969179982453475,0.9733725816237108,0.07780179587416475,0.08376963350785341,0.0,0.9162303664921466,0.060085836909871244,0.9790575916230366,0.2575107296137339
authguard_seq,M3+F200,7702,4,424,191,2.398056745529175,0.8553307450199784,0.8867145071877149,0.5110397109626329,0.2597892537179546,0.9667487826308276,0.9724288250230321,0.07763392945605543,0.08900523560209424,0.0,0.9267015706806283,0.05150214592274678,0.9842931937172775,0.2446351931330472
flat_cnn,M0,7702,4,424,191,2.223781108856201,0.8361568532847816,0.8304369990520168,0.7138020089344489,0.6021735433893616,0.9293264439664218,0.9574523065860728,0.09210981766389147,0.643979057591623,0.008583690987124463,0.8272251308900523,0.07725321888412018,0.8952879581151832,0.11587982832618025
flat_cnn,F200,7702,4,424,191,2.223781108856201,0.8361568532847816,0.8304369990520168,0.7138020089344489,0.6021735433893616,0.7484580581424807,0.7719928993550996,0.20376159134765842,0.17801047120418848,0.0,0.2356020942408377,0.008583690987124463,0.29842931937172773,0.060085836909871244
flat_cnn,M3+F200,7702,4,424,191,2.223781108856201,0.8361568532847816,0.8304369990520168,0.7138020089344489,0.6021735433893616,0.7612632401182663,0.7783070804215446,0.19830040105944302,0.193717277486911,0.0,0.24607329842931938,0.004291845493562232,0.29842931937172773,0.05150214592274678
hist_ngram_xgb,M0,7702,4,424,191,3.458652973175049,,0.5732812555809721,0.31144241781093607,0.2708837415630493,0.8870682041016738,0.9321618767274117,0.13591503982904082,0.5497382198952879,0.017167381974248927,0.8795811518324608,0.15021459227467812,0.8795811518324608,0.1759656652360515
hist_ngram_xgb,F200,7702,4,424,191,3.458652973175049,,0.5732812555809721,0.31144241781093607,0.2708837415630493,0.7273493774509276,0.7720603105408624,0.23417201914744484,0.08900523560209424,0.012875536480686695,0.5549738219895288,0.15879828326180256,0.6335078534031413,0.2317596566523605
hist_ngram_xgb,M3+F200,7702,4,424,191,3.458652973175049,,0.5732812555809721,0.31144241781093607,0.2708837415630493,0.6826782538354166,0.7523762442981372,0.24105152678797573,0.06806282722513089,0.02575107296137339,0.4869109947643979,0.1759656652360515,0.6492146596858639,0.26609442060085836
authguard_seq,M0,7703,4,424,191,3.5204155445098877,0.7481234010945073,0.8150449764731396,0.4135110644417157,0.2892865043273447,0.9727917618524339,0.9794732939352404,0.07828238006847459,0.5602094240837696,0.008583690987124463,0.8586387434554974,0.06437768240343347,0.9738219895287958,0.09012875536480687
authguard_seq,F200,7703,4,424,191,3.5204155445098877,0.7481234010945073,0.8150449764731396,0.4135110644417157,0.2892865043273447,0.9564174214681438,0.9597105813091252,0.10293326028815768,0.225130890052356,0.0,0.8586387434554974,0.04721030042918455,0.9057591623036649,0.11158798283261803
authguard_seq,M3+F200,7703,4,424,191,3.5204155445098877,0.7481234010945073,0.8150449764731396,0.4135110644417157,0.2892865043273447,0.9521273958390798,0.953733456171494,0.10538789558809372,0.2617801047120419,0.0,0.8534031413612565,0.0944206008583691,0.9267015706806283,0.1759656652360515
flat_cnn,M0,7703,4,424,191,4.723802089691162,0.7916847719505344,0.6704592810103056,0.41515040460907837,0.3609670100757414,0.9562562423986273,0.9737321079477789,0.09620278872336814,0.5916230366492147,0.008583690987124463,0.9267015706806283,0.09871244635193133,0.9685863874345549,0.15021459227467812
flat_cnn,F200,7703,4,424,191,4.723802089691162,0.7916847719505344,0.6704592810103056,0.41515040460907837,0.3609670100757414,0.7585282957989037,0.7796103633462911,0.21586631117461894,0.14659685863874344,0.0,0.3507853403141361,0.0815450643776824,0.43455497382198954,0.12017167381974249
flat_cnn,M3+F200,7703,4,424,191,4.723802089691162,0.7916847719505344,0.6704592810103056,0.41515040460907837,0.3609670100757414,0.7666851837064446,0.776217333662899,0.21468403164584132,0.18324607329842932,0.0,0.33507853403141363,0.04291845493562232,0.41361256544502617,0.1072961373390558
hist_ngram_xgb,M0,7703,4,424,191,3.596757173538208,,0.5850614882986067,0.33011954726983483,0.2959861776477048,0.8844764154832307,0.9364537222209739,0.14012265731785406,0.5235602094240838,0.017167381974248927,0.8586387434554974,0.13733905579399142,0.9057591623036649,0.15021459227467812
hist_ngram_xgb,F200,7703,4,424,191,3.596757173538208,,0.5850614882986067,0.33011954726983483,0.2959861776477048,0.7271815378842067,0.7715434914500146,0.23711398874916675,0.05235602094240838,0.004291845493562232,0.44502617801047123,0.12017167381974249,0.5445026178010471,0.15879828326180256
hist_ngram_xgb,M3+F200,7703,4,424,191,3.596757173538208,,0.5850614882986067,0.33011954726983483,0.2959861776477048,0.6885623813993704,0.7544435206615285,0.24173891298227235,0.05235602094240838,0.004291845493562232,0.450261780104712,0.15879828326180256,0.5392670157068062,0.18454935622317598
authguard_seq,M0,7704,4,424,191,5.04399299621582,0.7482232637389545,0.7599840104443941,0.21543619031649214,0.18698206372543008,0.9691081228466085,0.9802934633620204,0.07052178308038802,0.387434554973822,0.012875536480686695,0.9738219895287958,0.07725321888412018,0.9895287958115183,0.15879828326180256
authguard_seq,F200,7704,4,424,191,5.04399299621582,0.7482232637389545,0.7599840104443941,0.21543619031649214,0.18698206372543008,0.9603476904373812,0.9737995191335417,0.09718585762378398,0.04712041884816754,0.0,0.9424083769633508,0.060085836909871244,0.9685863874345549,0.1072961373390558
authguard_seq,M3+F200,7704,4,424,191,5.04399299621582,0.7482232637389545,0.7599840104443941,0.21543619031649214,0.18698206372543008,0.9645920218450494,0.9738669303193044,0.09409882906218683,0.05235602094240838,0.0,0.9476439790575916,0.07725321888412018,0.9633507853403142,0.11158798283261803
flat_cnn,M0,7704,4,424,191,4.226191520690918,0.80993651216524,0.6108526425605361,0.4778283126208789,0.42918222490925134,0.9246384037680068,0.9488124396108127,0.11839093141584717,0.7225130890052356,0.05150214592274678,0.8219895287958116,0.08583690987124463,0.8900523560209425,0.11158798283261803
flat_cnn,F200,7704,4,424,191,4.226191520690918,0.80993651216524,0.6108526425605361,0.4778283126208789,0.42918222490925134,0.7310493080906271,0.7572298496730557,0.2255328966621529,0.16230366492146597,0.0,0.2356020942408377,0.04291845493562232,0.2670157068062827,0.060085836909871244
flat_cnn,M3+F200,7704,4,424,191,4.226191520690918,0.80993651216524,0.6108526425605361,0.4778283126208789,0.42918222490925134,0.7511918968142153,0.7733411230703547,0.22064273456773137,0.16230366492146597,0.004291845493562232,0.225130890052356,0.02145922746781116,0.2774869109947644,0.03862660944206009
hist_ngram_xgb,M0,7704,4,424,191,3.5843870639801025,,0.6067135912632604,0.3472127296380336,0.29147655318685584,0.8809212074711722,0.9351729096914815,0.14227990591805778,0.39267015706806285,0.017167381974248927,0.8638743455497382,0.14163090128755365,0.8743455497382199,0.1759656652360515
hist_ngram_xgb,F200,7704,4,424,191,3.5843870639801025,,0.6067135912632604,0.3472127296380336,0.29147655318685584,0.731036936275991,0.7808012942947666,0.23430597901296896,0.05235602094240838,0.008583690987124463,0.4607329842931937,0.0944206008583691,0.5706806282722513,0.18025751072961374
hist_ngram_xgb,M3+F200,7704,4,424,191,3.5843870639801025,,0.6067135912632604,0.3472127296380336,0.29147655318685584,0.688747401927974,0.7572972608588185,0.24142646632995968,0.041884816753926704,0.0,0.4083769633507853,0.12446351931330472,0.5497382198952879,0.2145922746781116
