chain,address,exact_bytecode_id,bytecode_family_id,evidence_path,verified_source_status
ethereum,0x955d84139e7621bc571b117d8eb5d28a4a222c6f,EXACT00395,FAM00293,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x955d84139e7621bc571b117d8eb5d28a4a222c6f.json,UNAVAILABLE
ethereum,0x95c0ae519810aa788aadfc6b6923746ec16be614,EXACT00396,FAM00016,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x95c0ae519810aa788aadfc6b6923746ec16be614.json,UNAVAILABLE
ethereum,0x95c736c11f6e0bc0d80b3c80cf983c754b84a6a5,EXACT00031,FAM00016,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x95c736c11f6e0bc0d80b3c80cf983c754b84a6a5.json,UNAVAILABLE
ethereum,0x95dc3fb846bee9d5db55147ac98164ea7345781f,EXACT00397,FAM00294,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x95dc3fb846bee9d5db55147ac98164ea7345781f.json,UNAVAILABLE
ethereum,0x9620a9a4732862ddd2ba9977b929ebd6bc99c0bf,EXACT00398,FAM00016,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x9620a9a4732862ddd2ba9977b929ebd6bc99c0bf.json,UNAVAILABLE
ethereum,0x9676d9f94ece8d97cb4aec6ea3cf3a6e3ebb0b09,EXACT00399,FAM00295,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x9676d9f94ece8d97cb4aec6ea3cf3a6e3ebb0b09.json,UNAVAILABLE
ethereum,0x97004006d1938a1d537a2b80d7fe33a285e2dbd5,EXACT00400,FAM00296,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x97004006d1938a1d537a2b80d7fe33a285e2dbd5.json,VERIFIED
ethereum,0x9715e9183074f251aeb9c42bf528169cdfc9e732,EXACT00401,FAM00016,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x9715e9183074f251aeb9c42bf528169cdfc9e732.json,UNAVAILABLE
ethereum,0x973ca2475796e9532202917308319a1649708c63,EXACT00402,FAM00297,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x973ca2475796e9532202917308319a1649708c63.json,UNAVAILABLE
ethereum,0x97731d87bdfb65eff555e186cb3bdd68af2ebf13,EXACT00403,FAM00016,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x97731d87bdfb65eff555e186cb3bdd68af2ebf13.json,UNAVAILABLE
ethereum,0x9780424c938f492d07af24da24d52fd95264b21c,EXACT00404,FAM00226,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x9780424c938f492d07af24da24d52fd95264b21c.json,UNAVAILABLE
ethereum,0x97922521be2dafe2efa0b4ee54d2d03818cb09c0,EXACT00405,FAM00298,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x97922521be2dafe2efa0b4ee54d2d03818cb09c0.json,UNAVAILABLE
ethereum,0x97e255f8ecba76377aa15a787ecdd34f7ae82cbd,EXACT00406,FAM00299,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x97e255f8ecba76377aa15a787ecdd34f7ae82cbd.json,UNAVAILABLE
ethereum,0x98a9d8726d3d8fa2f1bed892b6274522c7a1fcaa,EXACT00031,FAM00016,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x98a9d8726d3d8fa2f1bed892b6274522c7a1fcaa.json,UNAVAILABLE
ethereum,0x99322b75db5cddd8077dcbfa60995506ba231489,EXACT00407,FAM00016,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x99322b75db5cddd8077dcbfa60995506ba231489.json,UNAVAILABLE
ethereum,0x9937aa204df7c95dc00a4489fb27dfb0f90dead7,EXACT00408,FAM00016,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x9937aa204df7c95dc00a4489fb27dfb0f90dead7.json,UNAVAILABLE
ethereum,0x997ff507bbd7563097aa73d10f82391ca28b01d5,EXACT00031,FAM00016,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x997ff507bbd7563097aa73d10f82391ca28b01d5.json,UNAVAILABLE
ethereum,0x99db85ed22cfb076838032c8567f88ad6d032095,EXACT00409,FAM00016,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x99db85ed22cfb076838032c8567f88ad6d032095.json,UNAVAILABLE
ethereum,0x9a6bc2f56b9bbcb5a354d336dbda10ef8febd0ec,EXACT00410,FAM00300,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x9a6bc2f56b9bbcb5a354d336dbda10ef8febd0ec.json,UNAVAILABLE
ethereum,0x9b6636d7e0943d5e0ea4b0218b084554ca4ec13c,EXACT00031,FAM00016,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x9b6636d7e0943d5e0ea4b0218b084554ca4ec13c.json,UNAVAILABLE
ethereum,0x9b783aff9a7ea3170556d6a33baa8170de0806e2,EXACT00411,FAM00301,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x9b783aff9a7ea3170556d6a33baa8170de0806e2.json,UNAVAILABLE
ethereum,0x9b8a117d1be75cf59f3e88067d0ecb1c90036a8a,EXACT00412,FAM00302,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x9b8a117d1be75cf59f3e88067d0ecb1c90036a8a.json,UNAVAILABLE
ethereum,0x9be9cf7d036588d8b1ab31d03c8f85d37dbb01fc,EXACT00413,FAM00078,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x9be9cf7d036588d8b1ab31d03c8f85d37dbb01fc.json,UNAVAILABLE
ethereum,0x9bfea547b97b8365472fb0e58647ef84f23c321d,EXACT00414,FAM00303,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x9bfea547b97b8365472fb0e58647ef84f23c321d.json,UNAVAILABLE
ethereum,0x9c34ac9479ea7b9f5df8525ff5ed98363057a87e,EXACT00415,FAM00304,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x9c34ac9479ea7b9f5df8525ff5ed98363057a87e.json,UNAVAILABLE
ethereum,0x9d986ced6f868611cbfb0733918e0e0bb07d6593,EXACT00031,FAM00016,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x9d986ced6f868611cbfb0733918e0e0bb07d6593.json,UNAVAILABLE
ethereum,0x9df8a78817aef743b702a6d6934c97873d715573,EXACT00416,FAM00016,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x9df8a78817aef743b702a6d6934c97873d715573.json,UNAVAILABLE
ethereum,0x9ea0779ffe9c4965a9209c46c469a8be4db44797,EXACT00417,FAM00305,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x9ea0779ffe9c4965a9209c46c469a8be4db44797.json,UNAVAILABLE
ethereum,0x9ed18ba902951c16c2299ac234921380743a0a67,EXACT00418,FAM00306,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x9ed18ba902951c16c2299ac234921380743a0a67.json,VERIFIED
ethereum,0x9f492ffbf3c1f4d93a8e05669af48abac90515c2,EXACT00419,FAM00307,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x9f492ffbf3c1f4d93a8e05669af48abac90515c2.json,UNAVAILABLE
ethereum,0x9f791742124f44b6e5b7f49b59d66d898bb11355,EXACT00420,FAM00303,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x9f791742124f44b6e5b7f49b59d66d898bb11355.json,UNAVAILABLE
ethereum,0x9faca74b58075d4b972f75fccdc1b51ab3fc9ab3,EXACT00421,FAM00050,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x9faca74b58075d4b972f75fccdc1b51ab3fc9ab3.json,UNAVAILABLE
ethereum,0x9fc05e7244ee7df379e6d8bb2234e8ae95e579fa,EXACT00422,FAM00016,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x9fc05e7244ee7df379e6d8bb2234e8ae95e579fa.json,UNAVAILABLE
ethereum,0x9ff2d5f22fda6a0ac113fbe2d62724755b0ccc94,EXACT00423,FAM00308,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x9ff2d5f22fda6a0ac113fbe2d62724755b0ccc94.json,UNAVAILABLE
ethereum,0xa0bee820366df6f0bf1a3d45f31c9f1e9d9419ac,EXACT00424,FAM00096,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xa0bee820366df6f0bf1a3d45f31c9f1e9d9419ac.json,UNAVAILABLE
ethereum,0xa0f5bc8308ca7263b2d1a8cdab58c15325ec7f10,EXACT00425,FAM00016,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xa0f5bc8308ca7263b2d1a8cdab58c15325ec7f10.json,UNAVAILABLE
ethereum,0xa224a1c63df33be4967f0dd294ec1ef76268b742,EXACT00426,FAM00309,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xa224a1c63df33be4967f0dd294ec1ef76268b742.json,VERIFIED
ethereum,0xa2c6eb5f4095a19571a206f39612faadbbe702cf,EXACT00427,FAM00038,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xa2c6eb5f4095a19571a206f39612faadbbe702cf.json,VERIFIED
ethereum,0xa2d97300f314cdacb37746622b4e0156fc05c5a0,EXACT00428,FAM00016,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xa2d97300f314cdacb37746622b4e0156fc05c5a0.json,UNAVAILABLE
ethereum,0xa30839557f692c46e2fe6ce4b13bdd0e3fff12ea,EXACT00429,FAM00310,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xa30839557f692c46e2fe6ce4b13bdd0e3fff12ea.json,UNAVAILABLE
ethereum,0xa33421ffee3b39fbee1712d6bc7db513d4164ca7,EXACT00031,FAM00016,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xa33421ffee3b39fbee1712d6bc7db513d4164ca7.json,UNAVAILABLE
ethereum,0xa34771b237c6ffff1fef6868a34241d42ffd5833,EXACT00430,FAM00016,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xa34771b237c6ffff1fef6868a34241d42ffd5833.json,UNAVAILABLE
ethereum,0xa34e1e389097409aa65ff374af50b402e4a8f5c3,EXACT00431,FAM00311,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xa34e1e389097409aa65ff374af50b402e4a8f5c3.json,UNAVAILABLE
ethereum,0xa3977920e335a3ba9c4c019c54c46dcf2289d759,EXACT00432,FAM00312,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xa3977920e335a3ba9c4c019c54c46dcf2289d759.json,VERIFIED
ethereum,0xa3b7b2ca7d51f997ac671dca1d88887064b825ca,EXACT00031,FAM00016,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xa3b7b2ca7d51f997ac671dca1d88887064b825ca.json,UNAVAILABLE
ethereum,0xa46cc63ebf4bd77888aa327837d20b23a63a56b5,EXACT00433,FAM00313,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xa46cc63ebf4bd77888aa327837d20b23a63a56b5.json,VERIFIED
ethereum,0xa4b0c4366ca08cc913e225189015b135c240faf0,EXACT00434,FAM00314,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xa4b0c4366ca08cc913e225189015b135c240faf0.json,UNAVAILABLE
ethereum,0xa4b2befee38792b931777df37feae679ed8cfa17,EXACT00435,FAM00315,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xa4b2befee38792b931777df37feae679ed8cfa17.json,UNAVAILABLE
ethereum,0xa5817eac0d9e783857ee7d12ff2d232ec1013ff0,EXACT00436,FAM00316,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xa5817eac0d9e783857ee7d12ff2d232ec1013ff0.json,UNAVAILABLE
ethereum,0xa5944f5f00c87d75394fbfe701a641a3b9b8ef3c,EXACT00437,FAM00317,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xa5944f5f00c87d75394fbfe701a641a3b9b8ef3c.json,UNAVAILABLE
ethereum,0xa660b149f2dee492c62ad502a920c4ed4f0830e0,EXACT00438,FAM00226,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xa660b149f2dee492c62ad502a920c4ed4f0830e0.json,UNAVAILABLE
ethereum,0xa6c8d072d9a5246a093ada2665c28374cf3d828d,EXACT00439,FAM00016,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xa6c8d072d9a5246a093ada2665c28374cf3d828d.json,UNAVAILABLE
ethereum,0xa7224dbcd420d63535925911915748932abe58b0,EXACT00440,FAM00244,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xa7224dbcd420d63535925911915748932abe58b0.json,UNAVAILABLE
ethereum,0xa72fffb32d0ed42866a00eeefd698a846679547f,EXACT00441,FAM00318,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xa72fffb32d0ed42866a00eeefd698a846679547f.json,UNAVAILABLE
ethereum,0xa7ea63ae1dc11d80f9aed4c836709ba3b28d12d0,EXACT00442,FAM00319,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xa7ea63ae1dc11d80f9aed4c836709ba3b28d12d0.json,UNAVAILABLE
ethereum,0xa8167f866f79e46cbded276ea3db7389ad188003,EXACT00443,FAM00069,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xa8167f866f79e46cbded276ea3db7389ad188003.json,UNAVAILABLE
ethereum,0xa83486e29bac6180d614be6be1740ca62e191ae3,EXACT00444,FAM00320,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xa83486e29bac6180d614be6be1740ca62e191ae3.json,UNAVAILABLE
ethereum,0xa8bc2e2569798c109f1400e555e1d2d7a0fa122f,EXACT00445,FAM00321,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xa8bc2e2569798c109f1400e555e1d2d7a0fa122f.json,UNAVAILABLE
ethereum,0xa919cdab3b9fbfd9baf73ce621640f8649bb2014,EXACT00031,FAM00016,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xa919cdab3b9fbfd9baf73ce621640f8649bb2014.json,UNAVAILABLE
ethereum,0xa928b842498899b60786df35d106b7fcd9637abe,EXACT00446,FAM00016,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xa928b842498899b60786df35d106b7fcd9637abe.json,UNAVAILABLE
ethereum,0xa96bbec1ee27b828bda9b3e5f8cb8727b4a85d22,EXACT00447,FAM00322,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xa96bbec1ee27b828bda9b3e5f8cb8727b4a85d22.json,UNAVAILABLE
ethereum,0xa9fe3c1811bc886017a34b9c916d37a7c9f88051,EXACT00448,FAM00323,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xa9fe3c1811bc886017a34b9c916d37a7c9f88051.json,UNAVAILABLE
ethereum,0xaa2d5a3fc0e71af1a37f4e7a16ba7bf49cb859f3,EXACT00449,FAM00324,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xaa2d5a3fc0e71af1a37f4e7a16ba7bf49cb859f3.json,UNAVAILABLE
ethereum,0xab30e3f3ab97bc419ab3a71edf62772622097d7b,EXACT00450,FAM00325,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xab30e3f3ab97bc419ab3a71edf62772622097d7b.json,UNAVAILABLE
ethereum,0xab77f99a308e52adec555e75d1b5e10a1517a4d2,EXACT00451,FAM00326,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xab77f99a308e52adec555e75d1b5e10a1517a4d2.json,UNAVAILABLE
ethereum,0xabc7702001069fd36a9823afa34b8cf8b943c3f0,EXACT00452,FAM00327,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xabc7702001069fd36a9823afa34b8cf8b943c3f0.json,UNAVAILABLE
ethereum,0xac0e8afff005509cb9a1a3b1240d5d6afe506c68,EXACT00453,FAM00016,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xac0e8afff005509cb9a1a3b1240d5d6afe506c68.json,UNAVAILABLE
ethereum,0xac9a3c7c64e865d3b547aea2aeeb436cfddb7c7b,EXACT00454,FAM00328,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xac9a3c7c64e865d3b547aea2aeeb436cfddb7c7b.json,UNAVAILABLE
ethereum,0xad9cca330a131cd3bf3886db21d734ec60ab3076,EXACT00075,FAM00061,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xad9cca330a131cd3bf3886db21d734ec60ab3076.json,UNAVAILABLE
ethereum,0xae40b3bc08b4d075631a33b1b128c651a7c2d870,EXACT00031,FAM00016,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xae40b3bc08b4d075631a33b1b128c651a7c2d870.json,UNAVAILABLE
ethereum,0xaea2a63ce2a922911470636ce0147bc821b8a852,EXACT00455,FAM00175,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xaea2a63ce2a922911470636ce0147bc821b8a852.json,VERIFIED
ethereum,0xaf07f9fcafc0b001fcbde1393f60d5b666b737d3,EXACT00456,FAM00016,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xaf07f9fcafc0b001fcbde1393f60d5b666b737d3.json,UNAVAILABLE
ethereum,0xaf6b964fcd9a089c5a91bd6b58a4d7739fce4e8b,EXACT00457,FAM00329,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xaf6b964fcd9a089c5a91bd6b58a4d7739fce4e8b.json,UNAVAILABLE
ethereum,0xaf808f07b23a8ec06f3e42d9805396bbb1ccfc9a,EXACT00031,FAM00016,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xaf808f07b23a8ec06f3e42d9805396bbb1ccfc9a.json,UNAVAILABLE
ethereum,0xb0404a8434a127d2416283c3552c247f68a2aeae,EXACT00149,FAM00115,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xb0404a8434a127d2416283c3552c247f68a2aeae.json,UNAVAILABLE
ethereum,0xb0dc0d293d766015b8487d41e5aad4b44432faf1,EXACT00458,FAM00016,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xb0dc0d293d766015b8487d41e5aad4b44432faf1.json,UNAVAILABLE
ethereum,0xb1fcc2333648056236585531c32c841f55ba5d0d,EXACT00031,FAM00016,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xb1fcc2333648056236585531c32c841f55ba5d0d.json,UNAVAILABLE
ethereum,0xb2004c53c80dd73026fae596645341d2e54f1a1a,EXACT00459,FAM00330,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xb2004c53c80dd73026fae596645341d2e54f1a1a.json,VERIFIED
ethereum,0xb2018f4c5adba7ffc857d4b19d6b6b8efd9dee86,EXACT00460,FAM00331,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xb2018f4c5adba7ffc857d4b19d6b6b8efd9dee86.json,UNAVAILABLE
ethereum,0xb24043ebdc72ddc1923ec749cfbdfbeff3fc82f6,EXACT00461,FAM00332,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xb24043ebdc72ddc1923ec749cfbdfbeff3fc82f6.json,UNAVAILABLE
ethereum,0xb2d86ce2626fcb2b1a670c532f685b4fbb36adc0,EXACT00031,FAM00016,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xb2d86ce2626fcb2b1a670c532f685b4fbb36adc0.json,UNAVAILABLE
ethereum,0xb3c955c146e076c2082cb298b6ee173d9ccaa1a4,EXACT00462,FAM00333,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xb3c955c146e076c2082cb298b6ee173d9ccaa1a4.json,UNAVAILABLE
ethereum,0xb485954ce9c2625d6bf162c488ba45976d2ba3df,EXACT00463,FAM00016,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xb485954ce9c2625d6bf162c488ba45976d2ba3df.json,UNAVAILABLE
ethereum,0xb5167c6cbc674a42b7513032ed9429ffb11fb117,EXACT00464,FAM00078,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xb5167c6cbc674a42b7513032ed9429ffb11fb117.json,UNAVAILABLE
ethereum,0xb5216738ca143b4ed6c1bb585f442f4c5cad9648,EXACT00465,FAM00334,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xb5216738ca143b4ed6c1bb585f442f4c5cad9648.json,UNAVAILABLE
ethereum,0xb628d50ad527359ca81be58ad91bebec5fe994a8,EXACT00466,FAM00335,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xb628d50ad527359ca81be58ad91bebec5fe994a8.json,UNAVAILABLE
ethereum,0xb653b7241fca4f25c72fff876b428c8f453503a7,EXACT00467,FAM00016,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xb653b7241fca4f25c72fff876b428c8f453503a7.json,UNAVAILABLE
ethereum,0xb6da1852c218d74257593126fdfbd20f0bceb2a8,EXACT00468,FAM00336,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xb6da1852c218d74257593126fdfbd20f0bceb2a8.json,UNAVAILABLE
ethereum,0xb6de194de0ae37bcabe6025779e0c052f1f97722,EXACT00469,FAM00337,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xb6de194de0ae37bcabe6025779e0c052f1f97722.json,UNAVAILABLE
ethereum,0xb84076cad6043ad43712fb1930b1f5b3e31e3ef2,EXACT00470,FAM00338,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xb84076cad6043ad43712fb1930b1f5b3e31e3ef2.json,UNAVAILABLE
ethereum,0xb879eddd65add5446279f9b4985d67ad13ca5514,EXACT00471,FAM00339,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xb879eddd65add5446279f9b4985d67ad13ca5514.json,UNAVAILABLE
ethereum,0xb88b8255df76bf5898be3817a914e2f233ee26b2,EXACT00472,FAM00340,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xb88b8255df76bf5898be3817a914e2f233ee26b2.json,UNAVAILABLE
ethereum,0xb8cf9491d75e3d262f1f31345591897327853906,EXACT00473,FAM00016,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xb8cf9491d75e3d262f1f31345591897327853906.json,UNAVAILABLE
ethereum,0xb8d88407e877f2573cd438874c4b4f8b7bc5486a,EXACT00474,FAM00341,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xb8d88407e877f2573cd438874c4b4f8b7bc5486a.json,UNAVAILABLE
ethereum,0xb94b392b61c16ddb7118849d4970570c07f75dd1,EXACT00475,FAM00342,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xb94b392b61c16ddb7118849d4970570c07f75dd1.json,VERIFIED
ethereum,0xba46592f35043cc9f046cab73cced6e83c11207e,EXACT00476,FAM00259,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xba46592f35043cc9f046cab73cced6e83c11207e.json,UNAVAILABLE
ethereum,0xba5acdf3a5eed369839893cb371cfe65fddf31b6,EXACT00477,FAM00343,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xba5acdf3a5eed369839893cb371cfe65fddf31b6.json,UNAVAILABLE
ethereum,0xba5cbf753076129df72d2923f98913dc5bc19498,EXACT00478,FAM00344,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xba5cbf753076129df72d2923f98913dc5bc19498.json,VERIFIED
ethereum,0xbaf6269d454133fe06ee79516c4a5cf2e6e27f64,EXACT00479,FAM00016,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xbaf6269d454133fe06ee79516c4a5cf2e6e27f64.json,UNAVAILABLE
ethereum,0xbb65bd7022770cf8220f2cf7f6e89519ffd02e00,EXACT00480,FAM00156,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xbb65bd7022770cf8220f2cf7f6e89519ffd02e00.json,UNAVAILABLE
ethereum,0xbbb2bb529b2c3842e4e391a27f35682fa0e187e2,EXACT00481,FAM00016,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xbbb2bb529b2c3842e4e391a27f35682fa0e187e2.json,UNAVAILABLE
ethereum,0xbc1c0b7c46c36e6132020a5bbfef66bfb1a5ef36,EXACT00482,FAM00016,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xbc1c0b7c46c36e6132020a5bbfef66bfb1a5ef36.json,UNAVAILABLE
ethereum,0xbc66c7921d2ce862459fd3ca187c8a043b6fccdd,EXACT00483,FAM00016,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xbc66c7921d2ce862459fd3ca187c8a043b6fccdd.json,UNAVAILABLE
ethereum,0xbcf835448ac37c4e5de6707d18c3634ae7f39894,EXACT00484,FAM00345,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xbcf835448ac37c4e5de6707d18c3634ae7f39894.json,UNAVAILABLE
ethereum,0xbd06a46b6d7c058a0228170348d53c85b951c69f,EXACT00485,FAM00057,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xbd06a46b6d7c058a0228170348d53c85b951c69f.json,UNAVAILABLE
ethereum,0xbd09a63d99aecf4e07c2e330892cd358660f1217,EXACT00486,FAM00346,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xbd09a63d99aecf4e07c2e330892cd358660f1217.json,UNAVAILABLE
ethereum,0xbd13a1209377cd332dd53a1f141b1d157e1b4f78,EXACT00487,FAM00347,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xbd13a1209377cd332dd53a1f141b1d157e1b4f78.json,VERIFIED
ethereum,0xbd46a5c9d914ab2f1579370b0d5c2b0dde9f1496,EXACT00488,FAM00016,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xbd46a5c9d914ab2f1579370b0d5c2b0dde9f1496.json,UNAVAILABLE
ethereum,0xbd5f148d0ee282b762f0ea34078200a79432e09d,EXACT00251,FAM00188,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xbd5f148d0ee282b762f0ea34078200a79432e09d.json,UNAVAILABLE
