sample_id,family_id,fold,true_label,model,condition,mutation_seed,raw_score,threshold,predicted_label
ethereum:0x5c486eb696e9f4389a0e61d79d45e92a86a5221e,F00147,0,1,opcode-histogram XGBoost,F200,test:F200:2.0,0.011363466270267963,0.059206098318099976,0
ethereum:0x9da9f2ce82964766535b39d2793526774f9479f1,F00132,0,1,opcode-histogram XGBoost,F200,test:F200:2.0,0.9451397657394409,0.059206098318099976,1
ethereum:0xa283d9f6be0e452ea7615466f23830be0311ab1e,F00109,0,1,opcode-histogram XGBoost,F200,test:F200:2.0,0.8828385472297668,0.059206098318099976,1
ethereum:0x7e35895acbf8734a5c47f5d27020d0fbe9e865d4,F00154,0,1,opcode-histogram XGBoost,F200,test:F200:2.0,0.1966550648212433,0.059206098318099976,1
ethereum:0x06837b7cdc7ad0f219ce46215411b1c7d89021cb,F00132,0,1,opcode-histogram XGBoost,F200,test:F200:2.0,0.9913796186447144,0.059206098318099976,1
ethereum:0x557f37550196a3022aec6c2b1b4951900ea3e3c2,F00049,0,1,opcode-histogram XGBoost,F200,test:F200:2.0,0.08247549831867218,0.059206098318099976,1
ethereum:0xcb76f210fff34c2176802579a3f4d57b6d8803de,F00038,0,1,opcode-histogram XGBoost,F200,test:F200:2.0,0.061834756284952164,0.059206098318099976,1
ethereum:0x89318ee02b4adda57770267afe5cd8f5242320d2,F00050,0,1,opcode-histogram XGBoost,F200,test:F200:2.0,0.19384026527404785,0.059206098318099976,1
ethereum:0x716e87bb0a48ceed408c5b629769d0dd3cc0bd63,F00107,0,1,opcode-histogram XGBoost,F200,test:F200:2.0,0.3793349266052246,0.059206098318099976,1
ethereum:0xf8f29a89be297b78371bacd7704fa9d29851a5ca,F00161,0,1,opcode-histogram XGBoost,F200,test:F200:2.0,0.5349278450012207,0.059206098318099976,1
ethereum:0xb89f4c98d5906383490c06c745a68a08fed48209,F00166,0,1,opcode-histogram XGBoost,F200,test:F200:2.0,0.6703912615776062,0.059206098318099976,1
ethereum:0xb2b28aaf0fa0a9d417d4201a22cfd5dd9ea159ff,F00069,0,1,opcode-histogram XGBoost,F200,test:F200:2.0,0.09256619215011597,0.059206098318099976,1
ethereum:0xf34dc139d91320a58f18245d742f694e83cd4d68,F00132,0,1,opcode-histogram XGBoost,F200,test:F200:2.0,0.9568200707435608,0.059206098318099976,1
ethereum:0xf916aa0e33e4b26b7671b46e4bfce1389a9ae180,F00172,0,1,opcode-histogram XGBoost,F200,test:F200:2.0,0.26660364866256714,0.059206098318099976,1
ethereum:0xf67ce7d600bfed7ac9ddb85d082a873633c6eb64,F00140,0,1,opcode-histogram XGBoost,F200,test:F200:2.0,0.4029247462749481,0.059206098318099976,1
ethereum:0x5eda019df70bfcbe53e33ea40077c6ee63386301,F00038,0,1,opcode-histogram XGBoost,F200,test:F200:2.0,0.029045989736914635,0.059206098318099976,0
ethereum:0x3b76b2e000697c168ada827bbdc303dd0acf80d8,F00140,0,1,opcode-histogram XGBoost,F200,test:F200:2.0,0.4663067162036896,0.059206098318099976,1
ethereum:0x3d560dad46fbcb746ca145fd4e065ac0af7991ca,F00088,0,1,opcode-histogram XGBoost,F200,test:F200:2.0,0.11575564742088318,0.059206098318099976,1
ethereum:0x20f7837aa2078e5455506c9185a5f7200ff32608,F00038,0,1,opcode-histogram XGBoost,F200,test:F200:2.0,0.1535201519727707,0.059206098318099976,1
ethereum:0x066ae77a4bd9ff6bbbfc1c4330d71c9957224b08,F00177,0,1,opcode-histogram XGBoost,F200,test:F200:2.0,0.25825539231300354,0.059206098318099976,1
bnb:0xdc51ffb83fa7f50eae82269fb282e63feecd6fdd,F00049,0,1,opcode-histogram XGBoost,F200,test:F200:2.0,0.01855255477130413,0.059206098318099976,0
bnb:0x307a7cf5b1e6e55e6060a68939cfc352c6742a43,F00038,0,1,opcode-histogram XGBoost,F200,test:F200:2.0,0.21263441443443298,0.059206098318099976,1
bnb:0xda77f053c1ee9d2901c9cbe69da98c58fed45465,F00181,0,1,opcode-histogram XGBoost,F200,test:F200:2.0,0.7352123856544495,0.059206098318099976,1
bnb:0xa9b1296efce1404b88acc18d0ff2c88831ecdbf2,F00181,0,1,opcode-histogram XGBoost,F200,test:F200:2.0,0.0598570741713047,0.059206098318099976,1
bnb:0x6db6dc43ad9d9a98d995c343af1e818ed71fa380,F00035,0,1,opcode-histogram XGBoost,F200,test:F200:2.0,0.566379725933075,0.059206098318099976,1
bnb:0x611652ff9caa7f1ef6c2b76da2d4d8ed7c565a77,F00187,0,1,opcode-histogram XGBoost,F200,test:F200:2.0,0.02096760831773281,0.059206098318099976,0
bnb:0x88700edf44cc2b0d7b7a4c6e76e96566b247e42e,F00190,0,1,opcode-histogram XGBoost,F200,test:F200:2.0,0.31246018409729004,0.059206098318099976,1
bnb:0x32f66e05d98fe6a15216f6219f414a4a76d84d7a,F00036,0,1,opcode-histogram XGBoost,F200,test:F200:2.0,0.13537251949310303,0.059206098318099976,1
bnb:0x6585c153881af96f603fce649534a14a73acc04f,F00038,0,1,opcode-histogram XGBoost,F200,test:F200:2.0,0.1704278439283371,0.059206098318099976,1
bnb:0x38c401c978f047e689980da3fb884925575e39a5,F00038,0,1,opcode-histogram XGBoost,F200,test:F200:2.0,0.29797032475471497,0.059206098318099976,1
bnb:0x71763c17539c9fd1a03aea4b663280d0aba2b54e,F00181,0,1,opcode-histogram XGBoost,F200,test:F200:2.0,0.04740176349878311,0.059206098318099976,0
bnb:0xe3efd49fda6027ec440d35aabb63fa719582c5b9,F00181,0,1,opcode-histogram XGBoost,F200,test:F200:2.0,0.033434830605983734,0.059206098318099976,0
bnb:0xa4d3ba32d2dcdc49af4e1f220707a5023cb93e9e,F00195,0,1,opcode-histogram XGBoost,F200,test:F200:2.0,0.0797664225101471,0.059206098318099976,1
bnb:0x5a610ddf877f986dfb47f5371aaf15c5914580f5,F00199,0,1,opcode-histogram XGBoost,F200,test:F200:2.0,0.08049700409173965,0.059206098318099976,1
bnb:0xebad31cfd57a019c87b93cb28427be5ec384d022,F00201,0,1,opcode-histogram XGBoost,F200,test:F200:2.0,0.10669013857841492,0.059206098318099976,1
bnb:0x5aa3249939dfb69589ae5beabbbf89fe7c7d70f0,F00181,0,1,opcode-histogram XGBoost,F200,test:F200:2.0,0.4965950548648834,0.059206098318099976,1
bnb:0x895013bd5e4dec7df9ac9aa3d56e3764c625bdf3,F00004,0,1,opcode-histogram XGBoost,F200,test:F200:2.0,0.001964547438547015,0.059206098318099976,0
bnb:0x0b9bbce087a6908f5f5e0a79f45055c3e8a84b33,F00187,0,1,opcode-histogram XGBoost,F200,test:F200:2.0,0.1890830546617508,0.059206098318099976,1
bnb:0xd2dd1f0f47983007741a3665922218988a4aa323,F00038,0,1,opcode-histogram XGBoost,F200,test:F200:2.0,0.3954448103904724,0.059206098318099976,1
bnb:0x35e1cfac4db5ed6c43d264f5ac13420ff62bb7e8,F00208,0,1,opcode-histogram XGBoost,F200,test:F200:2.0,0.0388740599155426,0.059206098318099976,0
bnb:0xd51d2e6c8f3adf188cb71025226a3a12ef490f41,F00038,0,1,opcode-histogram XGBoost,F200,test:F200:2.0,0.2060369849205017,0.059206098318099976,1
bnb:0x6058ca7c42ffe46bc07208dc58a2ff7f772f24d9,F00181,0,1,opcode-histogram XGBoost,F200,test:F200:2.0,0.19124636054039001,0.059206098318099976,1
bnb:0x9b5a419dfa37301323062aefe9e570a1231e8168,F00213,0,1,opcode-histogram XGBoost,F200,test:F200:2.0,0.8839882016181946,0.059206098318099976,1
polygon:0x9da0b102317bae7d61588510c699f3a4e387e7db,F00004,0,1,opcode-histogram XGBoost,F200,test:F200:2.0,0.0139849204570055,0.059206098318099976,0
polygon:0xbae7cebaa80fb48647a5921c3ff91b8b1d341a11,F00004,0,1,opcode-histogram XGBoost,F200,test:F200:2.0,0.015273947268724442,0.059206098318099976,0
polygon:0x895013bd5e4dec7df9ac9aa3d56e3764c625bdf3,F00004,0,1,opcode-histogram XGBoost,F200,test:F200:2.0,0.6408950090408325,0.059206098318099976,1
polygon:0x32ab10ebca6121659e41d7caa364147d87ebd74e,F00004,0,1,opcode-histogram XGBoost,F200,test:F200:2.0,0.2264813929796219,0.059206098318099976,1
polygon:0xcedb9f87a3cd62e343c54722ca60053428c32362,F00004,0,1,opcode-histogram XGBoost,F200,test:F200:2.0,0.0025418060831725597,0.059206098318099976,0
polygon:0xff02bb0a44881b8496b932d0a2c1fce0e206c88d,F00004,0,1,opcode-histogram XGBoost,F200,test:F200:2.0,0.14520075917243958,0.059206098318099976,1
polygon:0x3a039346452abc1167bcb05a4dea2f467fcdce4d,F00004,0,1,opcode-histogram XGBoost,F200,test:F200:2.0,0.43411585688591003,0.059206098318099976,1
polygon:0x2ffe7657665bb3ac0ea5535cae90848ab5c96e30,F00004,0,1,opcode-histogram XGBoost,F200,test:F200:2.0,0.0022581310477107763,0.059206098318099976,0
optimism:0xd924ac02bc01c633d097f52b5cecb8e0eb11fcc0,F00670,0,0,opcode-histogram XGBoost,F200,test:F200:2.0,0.26680535078048706,0.059206098318099976,1
optimism:0x0d814d383109d7de13faf87c37de001d4250cfe3,F00679,0,0,opcode-histogram XGBoost,F200,test:F200:2.0,0.4238189458847046,0.059206098318099976,1
optimism:0xeb5bd3d87bdf15a8d618af50e1ed0da020d6cdb8,F00670,0,0,opcode-histogram XGBoost,F200,test:F200:2.0,0.16041535139083862,0.059206098318099976,1
optimism:0xc33fe06b875d1379df67e08cd66c46ee3f050ab4,F00680,0,0,opcode-histogram XGBoost,F200,test:F200:2.0,0.000875640835147351,0.059206098318099976,0
optimism:0x560ecd3352a484df453896f0e2b9f36b6bfd014f,F00689,0,0,opcode-histogram XGBoost,F200,test:F200:2.0,0.45506805181503296,0.059206098318099976,1
optimism:0x07da0676ecfbc565dfe1c7ced7ded914df07a97a,F00698,0,0,opcode-histogram XGBoost,F200,test:F200:2.0,0.042445991188287735,0.059206098318099976,0
optimism:0xe6cae83bde06e4c305530e199d7217f42808555b,F00707,0,0,opcode-histogram XGBoost,F200,test:F200:2.0,0.05037328228354454,0.059206098318099976,0
optimism:0xd6cedde84be40893d153be9d467cd6ad37875b28,F00708,0,0,opcode-histogram XGBoost,F200,test:F200:2.0,0.0022532297298312187,0.059206098318099976,0
optimism:0x41b5bc7405485e96170e5a39333097b1eea4adf7,F00709,0,0,opcode-histogram XGBoost,F200,test:F200:2.0,0.13923150300979614,0.059206098318099976,1
optimism:0x05e3695d4aff3a53e85eb28099760ab4dfe5f3ef,F00714,0,0,opcode-histogram XGBoost,F200,test:F200:2.0,0.16838422417640686,0.059206098318099976,1
optimism:0xea8a191d40483e1c9918937453f42e2e1af63fd6,F00715,0,0,opcode-histogram XGBoost,F200,test:F200:2.0,0.007993785664439201,0.059206098318099976,0
optimism:0xe6110f19ff2d645699047721cd391f174d846f61,F00715,0,0,opcode-histogram XGBoost,F200,test:F200:2.0,0.05347594618797302,0.059206098318099976,0
optimism:0xab747decdd1c51c3abea8a8c91ea4e4a089abe8e,F00717,0,0,opcode-histogram XGBoost,F200,test:F200:2.0,0.004208745900541544,0.059206098318099976,0
optimism:0xae835d5b41e9c4fa415ce5e579365555aa60f3d9,F00721,0,0,opcode-histogram XGBoost,F200,test:F200:2.0,0.17657560110092163,0.059206098318099976,1
optimism:0x000000004f43c49e93c970e84001853a70923b03,F00722,0,0,opcode-histogram XGBoost,F200,test:F200:2.0,0.001511740847490728,0.059206098318099976,0
gnosis:0xab747decdd1c51c3abea8a8c91ea4e4a089abe8e,F00717,0,0,opcode-histogram XGBoost,F200,test:F200:2.0,0.004208745900541544,0.059206098318099976,0
gnosis:0xe6cae83bde06e4c305530e199d7217f42808555b,F00707,0,0,opcode-histogram XGBoost,F200,test:F200:2.0,0.05398846045136452,0.059206098318099976,0
gnosis:0x000000004f43c49e93c970e84001853a70923b03,F00722,0,0,opcode-histogram XGBoost,F200,test:F200:2.0,0.001511740847490728,0.059206098318099976,0
gnosis:0x6c0ca246dda3ef35ee79862cac0c5a59baa34116,F00714,0,0,opcode-histogram XGBoost,F200,test:F200:2.0,0.12433429062366486,0.059206098318099976,1
gnosis:0x387e4bda692aa4c9b4147c9a3c2ee8c7c846a8af,F00731,0,0,opcode-histogram XGBoost,F200,test:F200:2.0,0.1537754237651825,0.059206098318099976,1
gnosis:0x762145d7f7ad0a02d02be46960a6fb68cb434be8,F00689,0,0,opcode-histogram XGBoost,F200,test:F200:2.0,0.15653330087661743,0.059206098318099976,1
arbitrum:0x111111677601ec955b89f68c2e4399ddb5a46f39,F00737,0,0,opcode-histogram XGBoost,F200,test:F200:2.0,0.04734896123409271,0.059206098318099976,0
arbitrum:0x1a24d3e6633c1f32026c04d07c04b7da5a3afcad,F00715,0,0,opcode-histogram XGBoost,F200,test:F200:2.0,0.01326508354395628,0.059206098318099976,0
arbitrum:0x7e5acd01e5301c22e44d0bf5595b3b650d5498fc,F00680,0,0,opcode-histogram XGBoost,F200,test:F200:2.0,0.000875640835147351,0.059206098318099976,0
arbitrum:0x4cd241e8d1510e30b2076397afc7508ae59c66c9,F00707,0,0,opcode-histogram XGBoost,F200,test:F200:2.0,0.012510041706264019,0.059206098318099976,0
arbitrum:0xf82cf2319708ebfcbbf2b804d2d722782c3ff951,F00040,0,0,opcode-histogram XGBoost,F200,test:F200:2.0,0.015491840429604053,0.059206098318099976,0
arbitrum:0x32226588378236fd0c7c4053999f88ac0e5cac77,F00745,0,0,opcode-histogram XGBoost,F200,test:F200:2.0,0.003237723372876644,0.059206098318099976,0
arbitrum:0xf25dee892bbe78c22565ee85f932524c28cdc27a,F00040,0,0,opcode-histogram XGBoost,F200,test:F200:2.0,0.02734406851232052,0.059206098318099976,0
arbitrum:0x4ce44e0e64a504febd49eb2b95463a7fe4868048,F00715,0,0,opcode-histogram XGBoost,F200,test:F200:2.0,0.007942937314510345,0.059206098318099976,0
arbitrum:0xc936a00c84bd6c45490c5f3f7411a6e129b826ac,F00715,0,0,opcode-histogram XGBoost,F200,test:F200:2.0,0.07232329249382019,0.059206098318099976,1
arbitrum:0x0e67c1d992e0325fc0cb024bf72f97112ac00d06,F00689,0,0,opcode-histogram XGBoost,F200,test:F200:2.0,0.0836726576089859,0.059206098318099976,1
arbitrum:0x5629d61461b2dca215da8ffe8f87661ba971719a,F00714,0,0,opcode-histogram XGBoost,F200,test:F200:2.0,0.16838422417640686,0.059206098318099976,1
arbitrum:0x08fb273f0ac9204a2590ce884d530a15e4d48567,F00714,0,0,opcode-histogram XGBoost,F200,test:F200:2.0,0.13891486823558807,0.059206098318099976,1
arbitrum:0x6ef6ed470ab2ded2d31bd2cf02f6388d2538f660,F00040,0,0,opcode-histogram XGBoost,F200,test:F200:2.0,0.007497050799429417,0.059206098318099976,0
arbitrum:0xd6cedde84be40893d153be9d467cd6ad37875b28,F00708,0,0,opcode-histogram XGBoost,F200,test:F200:2.0,0.0022532297298312187,0.059206098318099976,0
arbitrum:0xcf7a58cb09ee251d2e8b474481ce7211400dcecb,F00680,0,0,opcode-histogram XGBoost,F200,test:F200:2.0,0.000875640835147351,0.059206098318099976,0
arbitrum:0x9dbafa2b77b8d24a834a2464af8f036c8a1d40cd,F00753,0,0,opcode-histogram XGBoost,F200,test:F200:2.0,0.0034771300852298737,0.059206098318099976,0
arbitrum:0x000000004f43c49e93c970e84001853a70923b03,F00722,0,0,opcode-histogram XGBoost,F200,test:F200:2.0,0.001511740847490728,0.059206098318099976,0
arbitrum:0x215f70b5f69f48e671536891cdfe32076d1e45d9,F00040,0,0,opcode-histogram XGBoost,F200,test:F200:2.0,0.018154140561819077,0.059206098318099976,0
arbitrum:0xab747decdd1c51c3abea8a8c91ea4e4a089abe8e,F00717,0,0,opcode-histogram XGBoost,F200,test:F200:2.0,0.004208745900541544,0.059206098318099976,0
arbitrum:0x961a25df588ce55ce971fdc380915424ba04cc71,F00759,0,0,opcode-histogram XGBoost,F200,test:F200:2.0,0.07854551821947098,0.059206098318099976,1
arbitrum:0x154cfc67e96bf5203f872e3b66b449101d984bdf,F00040,0,0,opcode-histogram XGBoost,F200,test:F200:2.0,0.01761566661298275,0.059206098318099976,0
arbitrum:0xe6cae83bde06e4c305530e199d7217f42808555b,F00707,0,0,opcode-histogram XGBoost,F200,test:F200:2.0,0.042060937732458115,0.059206098318099976,0
arbitrum:0x4010bd8620d6a8343ec6389e53b4d91fc81ed53b,F00040,0,0,opcode-histogram XGBoost,F200,test:F200:2.0,0.029587917029857635,0.059206098318099976,0
arbitrum:0x7369c010fa37faa73adb75dede2d36e9dd09cdbe,F00768,0,0,opcode-histogram XGBoost,F200,test:F200:2.0,0.1330299973487854,0.059206098318099976,1
base:0x1814b959a5fd9aa261698c3c214a7a7e9cf86535,F00709,0,0,opcode-histogram XGBoost,F200,test:F200:2.0,0.010392299853265285,0.059206098318099976,0
base:0xe645dfe1629b2a80cbfcfe71c17578843d78ebc2,F00715,0,0,opcode-histogram XGBoost,F200,test:F200:2.0,0.1049388125538826,0.059206098318099976,1
base:0x155e76f6039eec4280aa3d525d074c58b2a86d31,F00715,0,0,opcode-histogram XGBoost,F200,test:F200:2.0,0.023890625685453415,0.059206098318099976,0
base:0x81efc9c095d2d98be4c987003f781e2100301cec,F00778,0,0,opcode-histogram XGBoost,F200,test:F200:2.0,0.01857922412455082,0.059206098318099976,0
base:0x664ab8c20b629422f5398e58ff8989e68b26a4e6,F00779,0,0,opcode-histogram XGBoost,F200,test:F200:2.0,0.023228120058774948,0.059206098318099976,0
base:0xab8d6b1426c77f5d624d20decc0304b2ef50aefc,F00781,0,0,opcode-histogram XGBoost,F200,test:F200:2.0,0.6209645867347717,0.059206098318099976,1
base:0xc4d8e0a7b6f8189ecde2da2fe1f7af4cdfcc42b6,F00789,0,0,opcode-histogram XGBoost,F200,test:F200:2.0,0.008995994925498962,0.059206098318099976,0
base:0xac7703eea45a2f81ee37f38f75da5dc78f20896e,F00792,0,0,opcode-histogram XGBoost,F200,test:F200:2.0,0.010227037593722343,0.059206098318099976,0
base:0xf339682553816978d4e849592215008404d6304f,F00795,0,0,opcode-histogram XGBoost,F200,test:F200:2.0,0.02196704037487507,0.059206098318099976,0
base:0xe6110f19ff2d645699047721cd391f174d846f61,F00799,0,0,opcode-histogram XGBoost,F200,test:F200:2.0,0.03740042820572853,0.059206098318099976,0
base:0xb7f3e67518adc63a1dd037c6e40ae469b176dbb1,F00804,0,0,opcode-histogram XGBoost,F200,test:F200:2.0,0.0008430189918726683,0.059206098318099976,0
base:0xc780a048b13222d36fe944c079bb6bed8c19a61f,F00805,0,0,opcode-histogram XGBoost,F200,test:F200:2.0,0.013804585672914982,0.059206098318099976,0
base:0xbb2682e3a95df44f0b6faad5b28f032b5d64bd0a,F00795,0,0,opcode-histogram XGBoost,F200,test:F200:2.0,0.0021591349504888058,0.059206098318099976,0
base:0x3ebdaf076ddbeb9887dc8fed81729ef9697d25a2,F00806,0,0,opcode-histogram XGBoost,F200,test:F200:2.0,0.02811451442539692,0.059206098318099976,0
base:0x2337fbb0560f68be0f5046e093a0eaa29d4432ec,F00717,0,0,opcode-histogram XGBoost,F200,test:F200:2.0,0.004208745900541544,0.059206098318099976,0
base:0x8db730eae0b0da151d9352ba5d417d7795e569cc,F00715,0,0,opcode-histogram XGBoost,F200,test:F200:2.0,0.019270485267043114,0.059206098318099976,0
base:0xc366e7d803ab2cd36a3691d32bcd3d294adbdbaa,F00813,0,0,opcode-histogram XGBoost,F200,test:F200:2.0,0.43144670128822327,0.059206098318099976,1
base:0x0b3df87b55b46736a0ec524f70aaa1998cbfb3c5,F00815,0,0,opcode-histogram XGBoost,F200,test:F200:2.0,0.43934720754623413,0.059206098318099976,1
base:0xc4f238cedc1f77a0fe36f60ecedef14336e4efbe,F00819,0,0,opcode-histogram XGBoost,F200,test:F200:2.0,0.03557926416397095,0.059206098318099976,0
base:0x4cd241e8d1510e30b2076397afc7508ae59c66c9,F00707,0,0,opcode-histogram XGBoost,F200,test:F200:2.0,0.06631527096033096,0.059206098318099976,1
base:0xc33fe06b875d1379df67e08cd66c46ee3f050ab4,F00680,0,0,opcode-histogram XGBoost,F200,test:F200:2.0,0.000875640835147351,0.059206098318099976,0
base:0xdbf4e4c491d5250773ebee412a4bf7e440291d30,F00781,0,0,opcode-histogram XGBoost,F200,test:F200:2.0,0.5539365410804749,0.059206098318099976,1
base:0x05465f4b14f875eff9a3b4f22b9c8165e1334369,F00789,0,0,opcode-histogram XGBoost,F200,test:F200:2.0,0.010367006994783878,0.059206098318099976,0
base:0x8032605c138383cb8a373b2a0f839ed0b6cf872c,F00826,0,0,opcode-histogram XGBoost,F200,test:F200:2.0,0.20426785945892334,0.059206098318099976,1
base:0x1532618433ac9c0e083e45bf12b83205e7fb7ab7,F00082,0,0,opcode-histogram XGBoost,F200,test:F200:2.0,0.07055511325597763,0.059206098318099976,1
base:0x68982889c653115d2b03813aead2b79153309bd9,F00779,0,0,opcode-histogram XGBoost,F200,test:F200:2.0,0.14893437922000885,0.059206098318099976,1
base:0xf5acbb1699fbe5a78b997feabf414fe0728372e8,F00836,0,0,opcode-histogram XGBoost,F200,test:F200:2.0,0.010650500655174255,0.059206098318099976,0
base:0x4c9f23881b2730f687e2e227ebbd35654aa84f53,F00837,0,0,opcode-histogram XGBoost,F200,test:F200:2.0,0.0072852689772844315,0.059206098318099976,0
base:0x948045192a5eb395f7d68af6841eb86dc350e21a,F00838,0,0,opcode-histogram XGBoost,F200,test:F200:2.0,0.029849953949451447,0.059206098318099976,0
base:0x2f6a434e50b209330ea59df82772ab9adfdded6c,F00815,0,0,opcode-histogram XGBoost,F200,test:F200:2.0,0.46103838086128235,0.059206098318099976,1
base:0x46bc1bfddd0aedbd47184d512bdf6f20a6d2694e,F00689,0,0,opcode-histogram XGBoost,F200,test:F200:2.0,0.1127396821975708,0.059206098318099976,1
base:0x62e954d89e8c409072518defea9df0d60c0ecef0,F00819,0,0,opcode-histogram XGBoost,F200,test:F200:2.0,0.001224553445354104,0.059206098318099976,0
base:0xfb15f31b205317c6947a38a8f361ea6772ed3e89,F00844,0,0,opcode-histogram XGBoost,F200,test:F200:2.0,0.010931366123259068,0.059206098318099976,0
base:0x2122657710ac1f74fe4f9cc5e8013fae49af5883,F00846,0,0,opcode-histogram XGBoost,F200,test:F200:2.0,0.3627502918243408,0.059206098318099976,1
base:0xa8c28707258b64497d960887329f489a1d07beb8,F00838,0,0,opcode-histogram XGBoost,F200,test:F200:2.0,0.005533968098461628,0.059206098318099976,0
base:0xda35ba26639fa8b0824161a0f948bfb90cdb089a,F00795,0,0,opcode-histogram XGBoost,F200,test:F200:2.0,0.03461769223213196,0.059206098318099976,0
base:0xe2c79b455bbed78475e6a40f486f0899828bb5ce,F00853,0,0,opcode-histogram XGBoost,F200,test:F200:2.0,0.4297637343406677,0.059206098318099976,1
base:0x2521ab07a3b83807daf3b34c701da53f4be3d529,F00859,0,0,opcode-histogram XGBoost,F200,test:F200:2.0,0.0010411052498966455,0.059206098318099976,0
base:0x231d759614d80bcf0ae4278156fec576de8009ff,F00715,0,0,opcode-histogram XGBoost,F200,test:F200:2.0,0.020672230049967766,0.059206098318099976,0
base:0x0cdd9b042bd25308dd13794c94fb2bfa377825a9,F00714,0,0,opcode-histogram XGBoost,F200,test:F200:2.0,0.13837121427059174,0.059206098318099976,1
base:0x042bae6a9385cee3ecce68347eb4f97d90649d2d,F00789,0,0,opcode-histogram XGBoost,F200,test:F200:2.0,0.009473485872149467,0.059206098318099976,0
base:0x2e8bf58e618447d90f4e19ff6491e85fda84472d,F00715,0,0,opcode-histogram XGBoost,F200,test:F200:2.0,0.10530715435743332,0.059206098318099976,1
base:0xe6cae83bde06e4c305530e199d7217f42808555b,F00707,0,0,opcode-histogram XGBoost,F200,test:F200:2.0,0.04378542676568031,0.059206098318099976,0
base:0x0f66bffe7a8d7557206d48dd045c2806ddcfb837,F00869,0,0,opcode-histogram XGBoost,F200,test:F200:2.0,0.09733738750219345,0.059206098318099976,1
base:0x6222e821326a2b017843eca455ea44a7655c9ce4,F00715,0,0,opcode-histogram XGBoost,F200,test:F200:2.0,0.01582452468574047,0.059206098318099976,0
base:0x96e9ded822ffd4c65d8e09340ee95d2dc8fa209f,F00779,0,0,opcode-histogram XGBoost,F200,test:F200:2.0,0.002349642338231206,0.059206098318099976,0
base:0xa8cc84dcf59da91704bc4eafc9a56bea17c50a49,F00877,0,0,opcode-histogram XGBoost,F200,test:F200:2.0,0.019450116902589798,0.059206098318099976,0
base:0x8c1583bd63584bfc308858ef8844f3fb1303bc84,F00838,0,0,opcode-histogram XGBoost,F200,test:F200:2.0,0.0016462627099826932,0.059206098318099976,0
base:0x6f7170ef27cc794408de11f784a7b660dc304c3a,F00838,0,0,opcode-histogram XGBoost,F200,test:F200:2.0,0.01670200191438198,0.059206098318099976,0
base:0x7b69aae7d99b10e93bf9eec64ac1fe367fd6e70d,F00880,0,0,opcode-histogram XGBoost,F200,test:F200:2.0,0.01854703761637211,0.059206098318099976,0
base:0x4a70c8e1a4319ab5ae982e96eccc1abb8cffa7ef,F00883,0,0,opcode-histogram XGBoost,F200,test:F200:2.0,0.9808678030967712,0.059206098318099976,1
base:0x1b6c7f42d1afa6f43c9a34bf6832ec7dea0965da,F00806,0,0,opcode-histogram XGBoost,F200,test:F200:2.0,0.01833782158792019,0.059206098318099976,0
